AssignmentId,WorkerId,HITId,AcceptTime,SubmitTime,ApprovalTime,Answer.company,Answer.revenue
30X31N5D643BHDKRE009T43HKM9ASW,A32TXHFPWQ4ASM,302OLP89DZKTOCX2RB57PG4FN6HCAQ,Wed Oct 08 02:01:13 GMT 2014,Sun Oct 12 18:12:20 GMT 2014,2014/10/12 19:17:14 +0000,Trina Solar,1857.7
36H9ULYP637DE1I92MDNF4NLLJ9JF2,A32TXHFPWQ4ASM,3Z8UJEJOCZQR6TRE6CG60IP1BBN395,Tue Oct 14 14:28:43 GMT 2014,Sun Oct 12 18:11:56 GMT 2014,2014/10/12 19:12:17 +0000,Trina Solar,1857.7
326O153BMJB851ILXF76UO784YYED2,A32TXHFPWQ4ASM,3OZ4VAIBEXS0OE66CYDP87VNY0RVJO,Sun Oct 12 18:09:11 GMT 2014,Sun Oct 12 18:12:06 GMT 2014,2014/10/12 19:12:17 +0000,Trina Solar,1857.7
3NPI0JQDAPIJJH38SJNWT4OYLS3PTY,ADPF3Y625PCR8,3BFF0DJK8XPEAPL7UXMOZQYPXYOSTL,Mon Oct 13 12:25:24 GMT 2014,Tue Oct 14 08:21:24 GMT 2014,2014/10/14 09:22:14 +0000,Trina Solar,1857.7
39GXDJN2OURDQH8GBXL080HTT248VW,A32TXHFPWQ4ASM,3OQQD2WO8IJKHUKHA6MJDBO4U1A3IO,Wed Oct 08 06:28:17 GMT 2014,Sun Oct 12 18:11:46 GMT 2014,2014/10/12 19:12:16 +0000,Trina Solar,1857.7
3QIYRE09Y4UI7CFMALQUJ908TRRN11,A1RGS2DC6IQM6J,338GLSUI43O4RK36ZDHZIMJO6PGSFD,Wed Oct 08 20:21:21 GMT 2014,Fri Oct 10 13:48:47 GMT 2014,2014/10/10 14:52:54 +0000,Trina Solar,1857.7
3J4Q2Z4UTZGWBA8HN17WGTL7UB6WQ7,A1U3PULHJJGGCC,3BAWBGQGYLC74J54BPOS5HQE75RV7H,Mon Oct 13 22:15:30 GMT 2014,Wed Oct 08 00:13:59 GMT 2014,2014/10/08 01:17:18 +0000,Trina Solar,1857.7
3ZY8KE4ISKGJWL8CXR20UR2TN3BQV0,A7EDFCL330FUL,3L2OEKSTW9NS8R5SQ53IQGQ30608YR,Sun Oct 12 03:26:17 GMT 2014,Wed Oct 08 18:36:16 GMT 2014,2014/10/08 19:37:16 +0000,Trina Solar,1857.7
3DL65MZB8ESY09C7XJCVAIPQJS7CE9,A34L2B2B311M3V,3H5TOKO3D9WP668K8JIDQDQ5ZAB64I,Wed Oct 08 20:19:27 GMT 2014,Wed Oct 08 01:55:52 GMT 2014,2014/10/08 02:57:15 +0000,Trina Solar,1857.7
35L9RVQFCPV66DK99B51PR89I85UHG,A34L2B2B311M3V,3087LXLJ6MT4QBJUQBYF8GD5BXXF0D,Wed Oct 08 18:34:46 GMT 2014,Wed Oct 08 01:55:17 GMT 2014,2014/10/08 02:57:15 +0000,Trina Solar,1857.7
3M81GAB8A1W4N7A6SAB0TF8MKAUBQC,A34L2B2B311M3V,3XABXM4AJ1IJZPE6ZVMODUN11XIQ85,Fri Oct 10 15:36:15 GMT 2014,Wed Oct 08 01:56:07 GMT 2014,2014/10/08 02:57:15 +0000,Trina Solar,1857.7
33TIN5LC05NU8GMVL0EYFVGYVJ9Y9T,A34L2B2B311M3V,37G6BXQPLQY08QOXCY8O54JNC0GQE4,Tue Oct 07 20:57:42 GMT 2014,Wed Oct 08 01:55:35 GMT 2014,2014/10/08 02:57:15 +0000,Trina Solar,1857.7
34HJIJKLP69C7GLEZUVNRO1ORARV4J,A34L2B2B311M3V,3X52SWXE0XIQVP05SG1Z7516FPKCW1,Thu Oct 09 13:22:04 GMT 2014,Wed Oct 08 01:54:57 GMT 2014,2014/10/08 02:57:15 +0000,Trina Solar,1857.7
3ZSANO2JCGK6D41ZPGM175E8HYMFS6,AULQ3PRS1JKAR,33P2GD6NRN5QHXH4PUWXUL4R5AGKHM,Wed Oct 08 00:09:09 GMT 2014,Thu Oct 09 01:40:20 GMT 2014,2014/10/09 02:42:16 +0000,Universal Power Group. Inc.,193
3AAPLD8UCDUR605K96FRKVM7Z0YHTO,A1R2ANI8OKY0N7,3YD0MU1NC2ENCV260UXW9UC1MVQA7V,Wed Oct 08 01:45:05 GMT 2014,Mon Oct 13 12:27:33 GMT 2014,2014/10/13 13:32:15 +0000,USL  PHOTOVOLTAIC PVT LTD,0.5
3HMVI3QICK5CJBJ0HNZ50PYFXDK1YY,A1R2ANI8OKY0N7,38F60IALAGUE9G1VLV34PKS62660T7,Sat Oct 11 22:16:30 GMT 2014,Mon Oct 13 12:25:24 GMT 2014,2014/10/13 13:27:15 +0000,WAAREE ENERGIES PVT LTD,4.5
3BF51CHDTWNQQR8TB4RH0KK22P10HV,A1R2ANI8OKY0N7,32XN26MTXZWQQ3TQCM1D3TIP8TK0L4,Tue Oct 07 20:59:29 GMT 2014,Mon Oct 13 12:14:44 GMT 2014,2014/10/13 13:17:14 +0000,Websol Energy Systems Ltd,27.36
3483FV8BEFWHPCRQU84RMHORQ7B62M,A1RGS2DC6IQM6J,3MQY1YVHS3XL94AS0WGX8EFZTXP2B2,Wed Oct 08 17:13:16 GMT 2014,Sat Oct 11 04:20:04 GMT 2014,2014/10/11 05:22:16 +0000,Wirsol Solar AG,400.23
3Y5140Z9DYTTA3NXY7OSFXMPAARIPC,A1R2ANI8OKY0N7,3P6ENY9P799ZB2RGPRBLH5PED6RHI8,Mon Oct 13 12:24:48 GMT 2014,Mon Oct 13 12:16:40 GMT 2014,2014/10/13 13:17:14 +0000,XL ENERGY LTD,26.32
3WMINLGALCGVAWVVHEA9EZZZYK3CAM,A2LP305VI4WP0,3NOEP8XAU4FOEEEZ7QJRTOEKNA5XPT,Fri Oct 10 13:27:33 GMT 2014,Tue Oct 14 07:54:33 GMT 2014,2014/10/14 08:57:14 +0000,XL ENERGY LTD,26.32
3T111IHZ5F3LBFA975M47ZN1SYJR9D,A3VOLG6610JSOP,37VHPF5VYCGF5O4NUDLTTPYKXIHC8M,Sat Oct 11 04:12:10 GMT 2014,Thu Oct 09 12:54:19 GMT 2014,2014/10/09 13:57:14 +0000,Yingli Green Energy Holding Co.,14680
36U2A8VAG2CEPC5MPX5N54UE6JXYKB,A1BR186HXJ9D8D,375VSR8FVWMYVMUTL0B1V4UAWSQZRJ,Sat Oct 11 04:14:32 GMT 2014,Sun Oct 12 16:59:19 GMT 2014,2014/10/12 18:02:15 +0000,Yingli Green Energy Holding Co.,14680
39K0FND3AIS8JI7MU34NHV4BSXPAMI,A1BR186HXJ9D8D,3XAOZ9UYRZ41OPUL0AD9YK0TNRCQ1L,Thu Oct 09 21:12:30 GMT 2014,Sun Oct 12 16:57:45 GMT 2014,2014/10/12 18:02:14 +0000,Yingli Green Energy Holding Co.,14680
3MAOD8E57RNQXD0FHEB1EI49Y88NXZ,A1BR186HXJ9D8D,3RZS0FBRWKN0BG34GUN4FBTAMSHCP6,Wed Oct 08 21:16:41 GMT 2014,Sun Oct 12 16:58:51 GMT 2014,2014/10/12 18:02:15 +0000,Yingli Green Energy Holding Co.,14680
3Z2R0DQ0JIRL2RK50QNPY5G4777E2R,A1BR186HXJ9D8D,329E6HTMSWFBNPA5A97VQR3HM5Z3KZ,Wed Oct 08 13:35:53 GMT 2014,Sun Oct 12 16:58:10 GMT 2014,2014/10/12 18:02:14 +0000,Yingli Green Energy Holding Co.,14680
3ZY8KE4ISKGJWL8CXR20UR2TN8NVQR,A1BR186HXJ9D8D,351S7I5UG99NG9XXA7RYYQ1ACXPNJZ,Sun Oct 12 18:13:52 GMT 2014,Sun Oct 12 16:59:47 GMT 2014,2014/10/12 18:02:15 +0000,Yingli Green Energy Holding Co.,14680
3OSWBBLG1FAHB192SKXYIDSFKZYXD9,AMPICWU0NLCM5,3MGHRFQY2L2AQ20PV1Q3X1KLH8O0YW,Wed Oct 08 17:14:04 GMT 2014,Wed Oct 08 20:21:44 GMT 2014,2014/10/08 21:22:15 +0000,Yingli Green Energy Holding Co.,14680
308XBLVESJH4Z8P65P00Y5IRGWWBRD,A34L2B2B311M3V,3SBX2M1TKD0IGOR4NSWBWI7WZBMQ4Y,Mon Oct 13 12:16:41 GMT 2014,Wed Oct 08 01:57:38 GMT 2014,2014/10/08 03:02:14 +0000,Yingli Green Energy Holding Co.,14680
30X31N5D643BHDKRE009T43HKGUSAN,A34L2B2B311M3V,3IZPORCT1FMC41UZFE5UVXQ502AHRC,Tue Oct 14 04:08:45 GMT 2014,Wed Oct 08 01:58:47 GMT 2014,2014/10/08 03:02:15 +0000,Yingli Green Energy Holding Co.,14680
3ON104KXQL9PM5LJP40JDQK2YJV4W4,A34L2B2B311M3V,3GS542CVJV0UK8EIKV4ZFFNLP7D59W,Mon Oct 13 05:07:56 GMT 2014,Wed Oct 08 01:58:32 GMT 2014,2014/10/08 03:02:15 +0000,Yingli Green Energy Holding Co.,14680
3PWWM24LHTB4TQAENN1P6VKIWYW28R,A34L2B2B311M3V,3MGHRFQY2L2AQ20PV1Q3X1KLH8NY0T,Mon Oct 13 12:26:27 GMT 2014,Wed Oct 08 01:57:58 GMT 2014,2014/10/08 03:02:15 +0000,Yingli Green Energy Holding Co.,14680
3Z4GS9HPNWN7FD21JUQEOM5VWUC77P,A34L2B2B311M3V,3EAWOID6MTATM85KQQ3JQ2GRZRM0VN,Sun Oct 12 16:45:36 GMT 2014,Wed Oct 08 01:58:13 GMT 2014,2014/10/08 03:02:15 +0000,Yingli Green Energy Holding Co.,14680
3KGTPGBS6YY2RNHRQQ2U2N27TV22UX,A32TXHFPWQ4ASM,34ZTTGSNJX1CS0FZ2ZGUQ7G04G8HQB,Wed Oct 08 17:47:41 GMT 2014,Sun Oct 12 18:07:19 GMT 2014,2014/10/12 19:12:14 +0000,Yingli Green Energy Holding Co.,14680
3KRVW3HTZOYCJETGB3QE2VYHE3YSMY,A32TXHFPWQ4ASM,34XASH8KLQZDK2FVTJHII7YMG6LPM1,Wed Oct 08 01:57:58 GMT 2014,Sun Oct 12 18:07:02 GMT 2014,2014/10/12 19:07:15 +0000,Yingli Green Energy Holding Co.,14680
3483FV8BEFWHPCRQU84RMHORQ9L620,A32TXHFPWQ4ASM,3NSCTNUR2Z08PRONC1IZBAY5VPV5AB,Wed Oct 08 00:05:42 GMT 2014,Sun Oct 12 18:06:23 GMT 2014,2014/10/12 19:07:15 +0000,Yingli Green Energy Holding Co.,14680
3EG49X351VPIQSUNIXPKC7IN3IKX60,A32TXHFPWQ4ASM,341YLJU21ICVWCOY668EU1JCON9I2R,Mon Oct 13 12:23:17 GMT 2014,Sun Oct 12 18:07:48 GMT 2014,2014/10/12 19:12:14 +0000,Yingli Green Energy Holding Co.,14680
32SVAV9L3GM7XWZCOLZ8LWV5S6B3AY,A32TXHFPWQ4ASM,3JUDR1D0D648DACHJEDN33AYFXQQ22,Wed Oct 08 18:27:42 GMT 2014,Sun Oct 12 18:06:10 GMT 2014,2014/10/12 19:07:15 +0000,Yingli Green Energy Holding Co.,14680
3OLF68YTNAE2D8F58G0AM5K2VWFAFD,A32TXHFPWQ4ASM,37MQ8Z1JQE9HMC33AOUHGPD0E67Y2D,Sun Oct 12 18:10:18 GMT 2014,Sun Oct 12 18:06:43 GMT 2014,2014/10/12 19:07:15 +0000,Yingli Green Energy Holding Co.,14680
3Y9N9SS8LZO5V32O8VQABX3BD983D0,A32TXHFPWQ4ASM,37Y5RYYI0PILR6URZ7NLOTJVAUCSX4,Wed Oct 08 02:34:29 GMT 2014,Sun Oct 12 18:07:35 GMT 2014,2014/10/12 19:12:14 +0000,Yingli Green Energy Holding Co.,14680
