AssignmentId,WorkerId,HITId,AcceptTime,SubmitTime,ApprovalTime,Answer.company,Answer.revenue
3FIJLY1B6VH90CL7XZI7C09X3AEPF0,A35AG28CQTZVMS,3HEM8MA6H9P45HDNLCOZZGIRW74PQG,Sat May 09 14:15:04 PDT 2015,Sat May 09 14:15:39 PDT 2015,2015-05-09 22:17:39 UTC,Mattson Technology  Inc.,178.4
3R6P78PK7LOD64A9P0X9ZVA6TSUTG3,A28OHQUT69VJ0S,3QTFNPMJC6VDGO21STUKMKP01VNZNN,Sat May 09 12:14:36 PDT 2015,Sat May 09 12:15:52 PDT 2015,2015-05-09 20:17:36 UTC,Mattson Technology  Inc.,178.4
339ANSOTR6FSZCQHLFJKJG0QPSXIKG,A35AG28CQTZVMS,371Q3BEXDHMAW1U60PB6LEZ6OUVZSZ,Sat May 09 13:17:50 PDT 2015,Sat May 09 13:18:24 PDT 2015,2015-05-09 21:22:36 UTC,Maxim Integrated,2450
32SCWG5HIIHDHJSWW6F3IUWKAB9P6V,A3CWYWKQXX4RIZ,3FULMHZ7OUARV9TCVZPUF9NRVAB4MH,Sat May 09 13:28:06 PDT 2015,Sat May 09 13:29:07 PDT 2015,2015-05-09 21:32:39 UTC,Maxim Integrated,2450
31LVTDXBL8NGCHBIW2PUC8EW1OKLRP,A2T2D6DDA5X5DZ,338431Z1FLSMWIGMJR0KF6N6IO9ORY,Sat May 09 12:50:12 PDT 2015,Sat May 09 12:50:43 PDT 2015,2015-05-09 20:52:37 UTC,Maxim Integrated,2450
3BV8HQ2ZZXE6UFMU7NX6SZ7PBP96AW,A1NV8QXI4FEWWS,34YWR3PJ28NLQXAFQ541ENDCL2EX0D,Sat May 09 13:15:10 PDT 2015,Sat May 09 13:15:29 PDT 2015,2015-05-09 21:17:38 UTC,Maxim Integrated,2450
3Y5140Z9DYTTA3NXY7OSFXMPJ24PIP,A2WCCV1W8UE8ED,3LCXHSGDLTJCL63A42XT04YO0ONSEN,Sat May 09 13:34:12 PDT 2015,Sat May 09 13:44:19 PDT 2015,2015-05-09 21:47:39 UTC,McKinsey & Co,7800
386PBUZZXGAZETS5OXGLAHS5R7RLJY,AT5I4VF891S7I,3P458N04Q1USM7DT5S8FXB6RI0YX2X,Sat May 09 13:23:07 PDT 2015,Sat May 09 13:23:55 PDT 2015,2015-05-09 21:27:38 UTC,McLarney Construction,61.19
3018Q3ZVOJ3ZGYKEZB043UYL7CMRAE,A1NV8QXI4FEWWS,3L1EFR8WWTIMM577Q7H81REYK1DF9H,Sat May 09 13:25:51 PDT 2015,Sat May 09 13:26:07 PDT 2015,2015-05-09 21:27:39 UTC,Medivation,710
3TMFV4NEP9RQ568L17QWU207933W8K,A35AG28CQTZVMS,3YKP7CX6G2SSV57Y68XS45W7ADX7BF,Sat May 09 14:10:24 PDT 2015,Sat May 09 14:11:27 PDT 2015,2015-05-09 22:12:39 UTC,Micrel  Inc.,247.59
3RWE2M8QWINI0NU4E2MU54HYXTM0N9,A28OHQUT69VJ0S,3SV8KD29L45C8IHYVG24US8W70IZKI,Sat May 09 13:07:46 PDT 2015,Sat May 09 13:09:16 PDT 2015,2015-05-09 21:12:39 UTC,Micrel  Inc.,247.59
34FNN24DCNMB7TKJIA1H3FBWIL2Y5J,AQ4DKMXF2AUV8,36BTXXLZ2VLISP6407LB18H11XA4R5,Sat May 09 14:03:04 PDT 2015,Sat May 09 14:04:01 PDT 2015,2015-05-09 22:07:38 UTC,Microsoft,86830
308Q0PEVB9Q8IG7QHISVT7MAEYNI9O,A2WKZI3JQCE3Z6,3KL228NDMVZCH1MT5OEF9LSQWAPKGF,Sat May 09 14:02:43 PDT 2015,Sat May 09 14:38:13 PDT 2015,2015-05-09 22:42:37 UTC,Microsoft,86830
3F6HPJW4JEDFJR6WLQHVKBN4N392WL,A1MXVNDUA0XQ3F,3RTFSSG7T8JJYTUB5TUYAORTFYJLWH,Sat May 09 12:26:14 PDT 2015,Sat May 09 12:28:22 PDT 2015,2015-05-09 20:32:37 UTC,Milestone Internet Marketing,17.42
3OONKJ5DKDW12VXQDXJW4ADME7OBOL,AT5I4VF891S7I,336OE47KI2XMUY65JXW4XXPV6WLWVB,Sat May 09 13:13:10 PDT 2015,Sat May 09 13:14:12 PDT 2015,2015-05-09 21:17:38 UTC,Milestone Internet Marketing,17.42
3VHP9MDGROXQ6NC3SUW1S0AQ4RZCF9,A35AG28CQTZVMS,3ZFRE2BDQ9RISIG5UZHTKMGY39XZX7,Sat May 09 14:13:32 PDT 2015,Sat May 09 14:14:12 PDT 2015,2015-05-09 22:17:38 UTC,Monolithic Power Systems  Inc.,282.54
3R3YRB5GRGGRWQCV35V985L5EBQUAL,A28OHQUT69VJ0S,39XCQ6V3KYH72PCKMO1NV5WJ56R56D,Sat May 09 13:25:30 PDT 2015,Sat May 09 13:26:38 PDT 2015,2015-05-09 21:27:40 UTC,Monolithic Power Systems  Inc.,282.54
3IUZPWIU1PKA07AMAWNZK79Y43VWK1,A2T2D6DDA5X5DZ,3I7KR83SNAQX2RZLRI85H463SXU9KD,Sat May 09 13:32:05 PDT 2015,Sat May 09 13:32:25 PDT 2015,2015-05-09 21:32:43 UTC,Move Inc.,191
3FE2ERCCZYL36PY0W21XZUIBVB3POK,A35AG28CQTZVMS,33TGB4G0LPUM6676O7SBYYFHIDBTXL,Sat May 09 13:35:35 PDT 2015,Sat May 09 13:36:13 PDT 2015,2015-05-09 21:37:37 UTC,Move Inc.,191
3AZHRG4CU5XBWJ1UWJ2FWQJSSCW30X,A2T2D6DDA5X5DZ,3FTID4TN8LBNNYPBKUCMVLC9Q6JLYG,Sat May 09 13:31:32 PDT 2015,Sat May 09 13:31:49 PDT 2015,2015-05-09 21:32:42 UTC,Mozilla Foundation,311
3PDJHANYK6TL42U8DT7Y9LUTOK06H8,AT5I4VF891S7I,3NBFJK3IOHVV7S783G68G29ZGFYGOU,Sat May 09 13:45:54 PDT 2015,Sat May 09 13:46:28 PDT 2015,2015-05-09 21:47:41 UTC,MulticoreWare Inc.,8
37QW5D2ZRHZXYPRCH2GVXDXM3Q48SE,A28OHQUT69VJ0S,3566S7OX5DWRI7P64B43YTJYO1671W,Sat May 09 12:09:47 PDT 2015,Sat May 09 12:10:58 PDT 2015,2015-05-09 20:12:38 UTC,Nanometrics Inc.,166.44
3Z4AIRP3C7QNJ6TQCRD3HBR64Z11XW,A2T2D6DDA5X5DZ,3BFF0DJK8XPEAPL7UXMOZQYP3Y9TSD,Sat May 09 12:50:45 PDT 2015,Sat May 09 12:51:14 PDT 2015,2015-05-09 20:52:37 UTC,National Semiconductor,1420
3TPWUS5F8AESH9YYIJ61WOWQZUMWCO,A3CWYWKQXX4RIZ,3ATYLI1PRTF5YUX9BMRBDF1F87FOJ6,Sat May 09 13:29:08 PDT 2015,Sat May 09 13:30:20 PDT 2015,2015-05-09 21:32:41 UTC,National Semiconductor,1420
35H6S234SBD9O9ADCR6PKOR3JB765P,A28OHQUT69VJ0S,3VO4XFFP15ZFZB9NPQUIZUR6WDY7QR,Sat May 09 12:35:37 PDT 2015,Sat May 09 12:37:30 PDT 2015,2015-05-09 20:37:38 UTC,Nektar Therapeutics,200.71
36TFCYNS45NYNHE4EGGO9Y7DLOYHXC,A28OHQUT69VJ0S,3BFNCI9LYK3NSA3LRFIMMMYVMLK73O,Sat May 09 13:28:04 PDT 2015,Sat May 09 13:29:15 PDT 2015,2015-05-09 21:32:40 UTC,NeoPhotonics Corporation,306.18
3X65QVEQI10C6FMZE5ZZNDFA1NJLCL,AM0KMTKJ9VEFP,3RIHDBQ1NEBL7LH7A69D9YWV0FXHMG,Sat May 09 13:44:25 PDT 2015,Sat May 09 13:44:46 PDT 2015,2015-05-09 21:47:40 UTC,NetApp,6232
3COPXFW7XCPKGYDLYA94SD12B6SKPU,A1NV8QXI4FEWWS,3VQTAXTYN3YUTGJUJGQ3EXARIOUUB4,Sat May 09 13:09:30 PDT 2015,Sat May 09 13:09:42 PDT 2015,2015-05-09 21:12:39 UTC,NetApp,6232
3483FV8BEFWHPCRQU84RMHORZ1H26L,A3CWYWKQXX4RIZ,3MQY1YVHS3XL94AS0WGX8EFZZXB2BU,Sat May 09 13:30:21 PDT 2015,Sat May 09 13:31:21 PDT 2015,2015-05-09 21:32:42 UTC,NetApp,6232
3KIBXJ1WD672VY1KJAWP3DWC11VOKG,A2T2D6DDA5X5DZ,3QMELQS6Y5OW7CAIJVEQY61FXOFR6C,Sat May 09 12:51:57 PDT 2015,Sat May 09 12:52:19 PDT 2015,2015-05-09 20:52:37 UTC,NetApp,6232
3JAOYWH7VJHA8HFW2LP8LNE2V2GL94,AJNGIUBDXULG6,3RDTX9JRTYE97CS18OJWDZ1HMDU795,Sat May 09 13:42:51 PDT 2015,Sat May 09 13:43:40 PDT 2015,2015-05-09 21:47:39 UTC,NetApp,6232
3HPZF4IVNN6W6ETYXKOPHLH6A2MYCP,A35AG28CQTZVMS,3XJOUITW8U42X96U2TXJ4QJOLAOTQO,Sat May 09 13:13:01 PDT 2015,Sat May 09 13:13:46 PDT 2015,2015-05-09 21:17:37 UTC,NetApp,6232
3HOSI13XH013DV4L1KWMO6PNDEUDDY,AQ4DKMXF2AUV8,3KI0JD2ZU1VMPTQ3AHGKTPAFWCM76U,Sat May 09 14:04:02 PDT 2015,Sat May 09 14:04:55 PDT 2015,2015-05-09 22:07:38 UTC,Netflix,5500
3JJVG1YBECAFULR88INXV4DVXCKB5H,A2WCCV1W8UE8ED,3OEWW2KGQJOSV8XH1Q50AH623NIDOH,Sat May 09 14:11:32 PDT 2015,Sat May 09 14:13:54 PDT 2015,2015-05-09 22:17:38 UTC,Netflix,5500
34BBWHLWHBOJUCKYAT2N7RULCZ6WIQ,A3CWYWKQXX4RIZ,3X7837UUADBF9OR5BQ5HWFFON7LJ6C,Sat May 09 13:31:21 PDT 2015,Sat May 09 13:32:29 PDT 2015,2015-05-09 21:32:43 UTC,Netflix,5500
3M0NZ3JDP2BBCJUOEW30HMKYOF55ZG,A1NV8QXI4FEWWS,3XBYQ44Z6PH7H62GE2WPWF1A9B5WTV,Sat May 09 13:10:12 PDT 2015,Sat May 09 13:10:25 PDT 2015,2015-05-09 21:12:39 UTC,Netflix,5500
3NKQQ8O39ZIPUXF7NFMBY6TBZEODU7,AM0KMTKJ9VEFP,3VEI3XUCZRA4HISNYRDZ46SWST5RPI,Sat May 09 13:44:47 PDT 2015,Sat May 09 13:45:07 PDT 2015,2015-05-09 21:47:40 UTC,Netflix,5500
3TUI152ZZC03A9SEQDIBN3VD7WE1QZ,A1V0NUMA2VA07M,34KYK9TV2RLEE3RQUBV3ZWS3XRASBN,Sat May 09 12:47:49 PDT 2015,Sat May 09 13:15:38 PDT 2015,2015-05-09 21:17:39 UTC,Netflix,5500
3E47SOBEYR9AGEETT22MVXNIKJSIC7,A2WKZI3JQCE3Z6,32LAQ1JNT92UP2DBJ2HOERGDOVVUTV,Sat May 09 14:38:40 PDT 2015,Sat May 09 14:38:56 PDT 2015,2015-05-09 22:42:37 UTC,Netflix,5500
3W8CV64QJ3C8MLW6B0AATVLVEL9H9V,A389B2JAHB845F,3GL25Y68437ITBHMFARZCKKPO5GXMP,Sat May 09 14:12:10 PDT 2015,Sat May 09 14:13:06 PDT 2015,2015-05-09 22:17:38 UTC,Netflix,5500
32UTUBMZ7H9WSF6NE95AZ27UA0LVB7,AJNGIUBDXULG6,3OPLMF3EU50TBZLXDS3BE5E2MMFLNQ,Sat May 09 13:43:41 PDT 2015,Sat May 09 13:44:53 PDT 2015,2015-05-09 21:47:40 UTC,Netflix,5500
3SITXWYCNWMOW4BIEO6SNN4FQBSBXP,A2T2D6DDA5X5DZ,367O8HRHKGLUT46HFWLGRIMXNZTS4H,Sat May 09 12:52:21 PDT 2015,Sat May 09 12:52:56 PDT 2015,2015-05-09 20:57:36 UTC,Netflix,5500
3S0TNUHWKUVRW08UKCL62EBM2NW8DM,A35AG28CQTZVMS,3W31J70BAS9Z0P6O32IWJU7BYIXCKX,Sat May 09 13:02:25 PDT 2015,Sat May 09 13:04:35 PDT 2015,2015-05-09 21:07:38 UTC,Netflix,5500
3FDJT1UU75LGNOV2EV0QU7WLK6SK59,A1NV8QXI4FEWWS,3OQQD2WO8IJKHUKHA6MJDBO401VI3U,Sat May 09 13:20:54 PDT 2015,Sat May 09 13:21:10 PDT 2015,2015-05-09 21:22:38 UTC,Netgear,1394
3RJSC4XJ117EAYOYA2Q8BNHC68N05K,A1NV8QXI4FEWWS,3PR3LXCWSFC3MRYSQ1NU7YE5O699X2,Sat May 09 13:29:28 PDT 2015,Sat May 09 13:29:40 PDT 2015,2015-05-09 21:32:40 UTC,NetSuite,556
3LYA37P8IR0IC4CBF5R3XTWDU2EBK1,A1NV8QXI4FEWWS,3TC2K6WK9GF276CLXKWNHCPYRRQ28V,Sat May 09 13:11:01 PDT 2015,Sat May 09 13:11:18 PDT 2015,2015-05-09 21:12:40 UTC,Nvidia,4682
3R08VXYT7D8M5S32R2YQG24CYJXW7X,A389B2JAHB845F,3VCK0Q0PO5RGE3WBOZHSGLMEJO5N0K,Sat May 09 14:10:05 PDT 2015,Sat May 09 14:11:02 PDT 2015,2015-05-09 22:12:39 UTC,Nvidia,4682
34YB12FSQZ19T9KPG3WXDHFEZK0MGX,A2T2D6DDA5X5DZ,3IKMEYR0LW8M27EM69TQ7HYPMRKK2W,Sat May 09 12:52:59 PDT 2015,Sat May 09 12:53:31 PDT 2015,2015-05-09 20:57:36 UTC,Nvidia,4682
3OUYGIZWR8BI386HUHZM9TMTX8N0P5,A35AG28CQTZVMS,3K8CQCU3KEE9MTXWH6ADNGVIKTJWNU,Sat May 09 13:08:22 PDT 2015,Sat May 09 13:09:21 PDT 2015,2015-05-09 21:12:39 UTC,Nvidia,4682
3GS6S824SRAB8DVP79FFCZQ2YY0WN6,A3CWYWKQXX4RIZ,3RZS0FBRWKN0BG34GUN4FBTASS3CPY,Sat May 09 13:32:29 PDT 2015,Sat May 09 13:33:46 PDT 2015,2015-05-09 21:37:36 UTC,Nvidia,4682
3Z2R0DQ0JIRL2RK50QNPY5G4GZ6E2J,A28OHQUT69VJ0S,371QPA24C21EG5MDHE743PBGDYX1T2,Sat May 09 13:43:57 PDT 2015,Sat May 09 13:45:53 PDT 2015,2015-05-09 21:47:40 UTC,Oclaro Inc.,390.87
3X87C8JFV7O34TR83WXVJ4IMXWTSQC,A28OHQUT69VJ0S,3LN50BUKPVOTEKXAT7G3IUJXM1HPLR,Sat May 09 14:00:45 PDT 2015,Sat May 09 14:01:46 PDT 2015,2015-05-09 22:02:37 UTC,Omnicell Inc.,440.9
3Z9WI9EOZ01S3HFXFX1ZJ4ZBPFJHKN,A1NV8QXI4FEWWS,3GKAWYFRAP6AG89IGQIFZHBSDSEDPY,Sat May 09 13:20:00 PDT 2015,Sat May 09 13:20:16 PDT 2015,2015-05-09 21:22:37 UTC,Omnivision Technologies,1424
34Z02EIMITQGV0ZOBY86E3NQMBA0TC,AQ4DKMXF2AUV8,3RTFSSG7T8JJYTUB5TUYAORTFYJWLS,Sat May 09 14:04:56 PDT 2015,Sat May 09 14:05:48 PDT 2015,2015-05-09 22:07:38 UTC,Oracle,38841
3UJ1CZ6IZI2EB78AJ49SLTNV1055SB,A1NV8QXI4FEWWS,3G9UA71JVV7YDO5AU0A92TFKII5J7B,Sat May 09 13:06:47 PDT 2015,Sat May 09 13:07:07 PDT 2015,2015-05-09 21:07:38 UTC,Oracle,38841
3MD9PLUKKJRF280UIWZMB3KKF05NZO,AM0KMTKJ9VEFP,37AQKJ12TX1FPPYMJXRE9VUB5HNTT2,Sat May 09 13:45:08 PDT 2015,Sat May 09 13:45:31 PDT 2015,2015-05-09 21:47:40 UTC,Oracle,38841
3KKG4CDWKJBEA98BWTQRZ6CR9GN941,A2WCCV1W8UE8ED,3AXFSPQOYQBBSHKGCJ8LQLS1G6OJFF,Sat May 09 14:07:59 PDT 2015,Sat May 09 14:11:27 PDT 2015,2015-05-09 22:12:39 UTC,Oracle,38841
3WYGZ5XF3XSHTQTDQRDYNI6DYQZKSA,A35AG28CQTZVMS,36D1BWBEHNEHSVEPRL66MUQTBWEM22,Sat May 09 13:10:58 PDT 2015,Sat May 09 13:11:42 PDT 2015,2015-05-09 21:12:40 UTC,Oracle,38841
39PAAFCODNDWO104EVWVZWDGG7ITVS,A185RLALVDARY9,3XBXDSS888WYNTZ1FYQKC750O0QXLN,Sat May 09 12:22:40 PDT 2015,Sat May 09 12:24:50 PDT 2015,2015-05-09 20:27:38 UTC,Oracle,38841
3BGYGHDBBYXT7B8P76SOW47FJWE223,A2T2D6DDA5X5DZ,3B9J25CZ25QXO8JW8BRYAGYLFCACSE,Sat May 09 12:53:34 PDT 2015,Sat May 09 12:54:27 PDT 2015,2015-05-09 20:57:36 UTC,Oracle,38841
3IQ1VMJRYUXTCYOS5U0IC9YR1QGA9A,AJNGIUBDXULG6,3PA41K45VNHUZZ88PDFTZP1WRHC7P0,Sat May 09 13:13:21 PDT 2015,Sat May 09 13:14:27 PDT 2015,2015-05-09 21:17:38 UTC,Oracle,38841
38JBBYETQPNV55ZS446DRKD20D14E4,A1NV8QXI4FEWWS,3SX4X51T80MUX1U5HGEYKGYWIKLOAQ,Sat May 09 13:24:59 PDT 2015,Sat May 09 13:25:20 PDT 2015,2015-05-09 21:27:39 UTC,Palo Alto Networks,739
3I0BTBYZAYYCCMYIL4V5MKF51DS0Y1,AQ4DKMXF2AUV8,3DWNFENNE381U1NRS2C2ZHVARGFJ4R,Sat May 09 14:05:49 PDT 2015,Sat May 09 14:06:39 PDT 2015,2015-05-09 22:07:38 UTC,Pandora Media,921
32KTQ2V7RESUEZXH2XQNL0TRV769MU,A1NV8QXI4FEWWS,39WSF6KUV2YXNEBHXLGKGZON3ZJOEL,Sat May 09 13:22:59 PDT 2015,Sat May 09 13:23:13 PDT 2015,2015-05-09 21:27:38 UTC,Pandora Media,921
3WI0P0II625XE5NQJLR6TV6RSFKDR3,A35AG28CQTZVMS,34D9ZRXCYR79VTMYOXV74L8XF9PSAS,Sat May 09 13:43:38 PDT 2015,Sat May 09 13:44:33 PDT 2015,2015-05-09 21:47:40 UTC,PayPal Inc.,7900
36V4Q8R5ZLD06YE3JZ197VJG57AMQT,A1NV8QXI4FEWWS,3A3KKYU7P3U34BCW55VDA16IF39WMU,Sat May 09 13:25:20 PDT 2015,Sat May 09 13:25:33 PDT 2015,2015-05-09 21:27:39 UTC,Pharmacyclics,730
3COPXFW7XCPKGYDLYA94SD12B6TKPV,A1NV8QXI4FEWWS,3PZDSVZ3J5UXDREC704USOCR00LN40,Sat May 09 13:30:27 PDT 2015,Sat May 09 13:30:40 PDT 2015,2015-05-09 21:32:41 UTC,PMC-Sierra,526
3R3YRB5GRGGRWQCV35V985L5EBQAU1,A1NV8QXI4FEWWS,3MA5N0ATTCO8ENCTKTIXVOEEQYEWKP,Sat May 09 13:21:11 PDT 2015,Sat May 09 13:21:24 PDT 2015,2015-05-09 21:22:38 UTC,Polycom,1345
3XLBSAQ9Z5PQZN872PIXF6YUFLXZ7M,A28OHQUT69VJ0S,3W0KKJIARRMXOMGBMQ2RH8BS8RCK8Z,Sat May 09 12:33:02 PDT 2015,Sat May 09 12:35:13 PDT 2015,2015-05-09 20:37:37 UTC,Poofpoint,2014
30LSNF239V8XIWMRW9DGJKEW8SCI2V,A1NV8QXI4FEWWS,3R0WOCG21MMN8DHEXCH99NYRL96UDB,Sat May 09 13:29:53 PDT 2015,Sat May 09 13:30:08 PDT 2015,2015-05-09 21:32:40 UTC,Quantum,533
3TE22NPXPCPDD32ZFYU0IY1BNO744Y,A28OHQUT69VJ0S,3V8JSVE8YY39HSFJ38PIIQMPH9JEYN,Sat May 09 13:20:33 PDT 2015,Sat May 09 13:21:37 PDT 2015,2015-05-09 21:22:39 UTC,QuinStreet Inc.,282.55
32SVAV9L3GM7XWZCOLZ8LWV51Y8A3V,AM0KMTKJ9VEFP,30OITAWPBQG601YDLX584CQB0GQ9H9,Sat May 09 14:02:48 PDT 2015,Sat May 09 14:03:47 PDT 2015,2015-05-09 22:07:38 UTC,Rambus  Inc.,296.56
3XC1O3LBOTZTSWOA0RUPCNFEP9HTLA,A1V0NUMA2VA07M,3I7SHAD35M9OEWBVXXN1IL71MC0M7I,Sat May 09 12:47:36 PDT 2015,Sat May 09 13:07:18 PDT 2015,2015-05-09 21:07:38 UTC,Rambus  Inc.,296.56
3WLEIWSYHPUXM1B7QRVVJ8DH8FX2HM,A35AG28CQTZVMS,375VSR8FVWMYVMUTL0B1V4UA2SDRZ4,Sat May 09 13:36:13 PDT 2015,Sat May 09 13:38:02 PDT 2015,2015-05-09 21:42:37 UTC,Rambus  Inc.,296.56
3X4MXAO0BH1WNBNH0GWWLJVCZVQRWQ,A28OHQUT69VJ0S,3ECKRY5B1Q9L2NRAVDHSHCTJFWTZI7,Sat May 09 13:26:41 PDT 2015,Sat May 09 13:27:41 PDT 2015,2015-05-09 21:32:38 UTC,Rambus  Inc.,296.56
3R9WASFE20T3EGNDK8G93YBBD9JFZ9,A2T2D6DDA5X5DZ,3G3AJKPCXL5RPQIQE2D594AY4KP4Y7,Sat May 09 13:34:24 PDT 2015,Sat May 09 13:39:15 PDT 2015,2015-05-09 21:42:38 UTC,Rambus  Inc.,296.56
3BF51CHDTWNQQR8TB4RH0KK2BHD0H0,A28OHQUT69VJ0S,3ZQX1VYFTDIGED1QKIUKOPS1SWLO8M,Sat May 09 13:05:09 PDT 2015,Sat May 09 13:06:18 PDT 2015,2015-05-09 21:07:38 UTC,RingCentral Inc.,219.89
3S3AMIZX3VIT83Y71O1B4075SEHCDW,A1NV8QXI4FEWWS,334ZEL5JX6SYXXGZYG0P5GS24QSOSM,Sat May 09 13:21:53 PDT 2015,Sat May 09 13:22:11 PDT 2015,2015-05-09 21:22:39 UTC,Riverbed Technology,1089
38BQUHLA9XDXLM1N4M95IQOGQ6SOMN,A28OHQUT69VJ0S,3YLTXLH3DFJRSOEK2M15Q2QQ5K8PHK,Sat May 09 13:56:35 PDT 2015,Sat May 09 13:57:44 PDT 2015,2015-05-09 22:02:36 UTC,Rocket Fuel,408.64
3ZV9H2YQQEK4492FPQV03LSWTHAW3R,A35AG28CQTZVMS,391JB9X4ZYLC9BIFGRCAMQCNSW1MKP,Sat May 09 13:53:16 PDT 2015,Sat May 09 13:57:34 PDT 2015,2015-05-09 21:57:40 UTC,Rocket Fuel,408.64
3TPZPLC3M1PEK05ED4H5BRK00K53P1,A2FM1QHC1H8TBK,3NRZ1LDP7WJDJ9EE887CQ9UV1AOZPJ,Sat May 09 12:06:03 PDT 2015,Sat May 09 12:28:24 PDT 2015,2015-05-09 20:32:38 UTC,Roku  Inc.,190
30OG32W0SVOHRD9YM9L9QTJ2RUYENB,A35AG28CQTZVMS,3MQKOF1EE2100H6JSCWARBJO6PHDWT,Sat May 09 14:14:13 PDT 2015,Sat May 09 14:15:02 PDT 2015,2015-05-09 22:17:39 UTC,Rovi,542.31
3GU1KF0O4JEJNV9RSXWBTAICOCKPBG,A1NV8QXI4FEWWS,3FSEU3P2NRDPTV82BJHO91SBTBTRRA,Sat May 09 13:29:41 PDT 2015,Sat May 09 13:29:52 PDT 2015,2015-05-09 21:32:40 UTC,Rovi,542.31
37XITHEISXMN9DHCJPWV9PO97FACR4,A28OHQUT69VJ0S,3THR0FZ95P6BTKL9E73OTUE7CWKLO5,Sat May 09 14:15:23 PDT 2015,Sat May 09 14:17:11 PDT 2015,2015-05-09 22:17:39 UTC,Rovi,542.31
34QN5IT0T04XXG7080XBN7R38YO08M,A28OHQUT69VJ0S,3LXX8KJXPWMGSIK0PA0YOLNCC249OX,Sat May 09 13:30:18 PDT 2015,Sat May 09 13:31:24 PDT 2015,2015-05-09 21:32:42 UTC,Ruckus Wireless Inc.,326.92
388U7OUMF8E3FLMW793BEOM8YQC0RY,AT5I4VF891S7I,37M4O367VJV9RSXC9484K1T5V65M53,Sat May 09 13:36:48 PDT 2015,Sat May 09 13:37:33 PDT 2015,2015-05-09 21:37:37 UTC,Salas O'Brien,17
3TMFV4NEP9RQ568L17QWU2079348WX,AQ4DKMXF2AUV8,388CL5C1RJ0113ZMAU8Y9LH60A7HLE,Sat May 09 14:06:41 PDT 2015,Sat May 09 14:07:37 PDT 2015,2015-05-09 22:12:38 UTC,Salesforce.com,5374
3Z7ISHFUH18UZ1DQCUA3T6UPQ568ZL,A1NV8QXI4FEWWS,3XEIP58NL00NSOZGGGE59SLBW0NZLL,Sat May 09 13:10:26 PDT 2015,Sat May 09 13:10:41 PDT 2015,2015-05-09 21:12:40 UTC,Salesforce.com,5374
3JW0YLFXRUT1V743ZA628I3TRA3WWW,A2T2D6DDA5X5DZ,3UOMW19E6DJWI6LLWFEQH5OT1S2C5C,Sat May 09 12:55:10 PDT 2015,Sat May 09 12:55:35 PDT 2015,2015-05-09 20:57:36 UTC,Salesforce.com,5374
3U5NZHP4LSFTE8CDSP67FLLAJPPPHW,A3CWYWKQXX4RIZ,3NBFJK3IOHVV7S783G68G29ZGFYOG2,Sat May 09 13:33:47 PDT 2015,Sat May 09 13:36:00 PDT 2015,2015-05-09 21:37:37 UTC,Salesforce.com,5374
34MAJL3QP50SV7JVFKPH8T959OB34C,AJNGIUBDXULG6,3Y7LTZE0YTZQBEMAPU660FHU9RGZUF,Sat May 09 13:05:00 PDT 2015,Sat May 09 13:07:52 PDT 2015,2015-05-09 21:12:38 UTC,Salesforce.com,5374
3TE22NPXPCPDD32ZFYU0IY1BNO844Z,AM0KMTKJ9VEFP,3QREJ3J433AS3T0UGFBVMDXYSRBKLL,Sat May 09 13:45:32 PDT 2015,Sat May 09 13:45:54 PDT 2015,2015-05-09 21:47:40 UTC,Salesforce.com,5374
31JLPPHS2V7WZ0TDY44QMRFAQFC3ON,AT5I4VF891S7I,3ICOHX7ENCOCKXJYV0E9QYS55W50E9,Sat May 09 13:40:35 PDT 2015,Sat May 09 13:41:12 PDT 2015,2015-05-09 21:42:39 UTC,Salesify,7.1
37UQDCYH6Y89Q33X1STUU0LYRATV7K,A1NV8QXI4FEWWS,3XD2A6FGFN7VQACTWRH78QXD9R79SU,Sat May 09 13:08:28 PDT 2015,Sat May 09 13:08:40 PDT 2015,2015-05-09 21:12:38 UTC,SanDisk,6628
32ZKVD547G0CG644UZZ4G7FBJGTB3R,A389B2JAHB845F,3J9L0X0VDFZOXRT2GWR85F0YF439W9,Sat May 09 14:11:03 PDT 2015,Sat May 09 14:12:09 PDT 2015,2015-05-09 22:12:39 UTC,SanDisk,6628
3TU5ZICBREELL9CZPYRQ2DILL2LQ89,AM0KMTKJ9VEFP,386659BNTLUD0WPMJCJUJE9BGN001P,Sat May 09 13:45:54 PDT 2015,Sat May 09 13:46:14 PDT 2015,2015-05-09 21:47:41 UTC,SanDisk,6628
3BQU611VFQXF7FENDOMIGEN7V8Y99U,A2T2D6DDA5X5DZ,33Q5P9PUSPZUPK5A33L669VO2R9ZC5,Sat May 09 12:55:37 PDT 2015,Sat May 09 12:56:07 PDT 2015,2015-05-09 20:57:37 UTC,SanDisk,6628
3ZAK8W07I5RVVDEDB3YGJZ9S5PF0U1,A35AG28CQTZVMS,335VBRURDJDUGR7BVWX2J9TY80Y9ET,Sat May 09 13:10:14 PDT 2015,Sat May 09 13:10:57 PDT 2015,2015-05-09 21:12:40 UTC,SanDisk,6628
3O6CYIULEEEO33FY4AR1QUIW6UTWUY,A3CWYWKQXX4RIZ,3O4VWC1GEWJGC54NSO7JPC34DGJJ36,Sat May 09 13:36:01 PDT 2015,Sat May 09 13:37:09 PDT 2015,2015-05-09 21:37:37 UTC,SanDisk,6628
