AssignmentId,HITId,WorkerId,AcceptTime,SubmitTime,ApprovalTime,Answer.state,Answer.gdp
39N5ACM9HF00Z2UUUDIF24NMZOG9PC,3IHWR4LC7DQ6IRQNMNHF4SWFF0L8IZ,A3VOV4F5L8131I,Fri Apr 24 02:26:17 PDT 2015,Fri Apr 24 02:26:30 PDT 2015,2015-04-24 10:27:41 UTC,Oregon,161573.00
3OONKJ5DKDW12VXQDXJW4ADMDN1OB6,3OREP8RUT2OBOYIZZB1MAI908TEGBE,A39YPFUJEDE08X,Sun Apr 26 13:21:10 PDT 2015,Sun Apr 26 13:21:34 PDT 2015,2015-04-26 21:22:39 UTC,Oregon,161.57
3QAPZX2QN5QMB15BSJOADGE0LCQ024,3OREP8RUT2OBOYIZZB1MAI908TEGBE,A1MW021IG07IMF,Fri Apr 24 23:17:28 PDT 2015,Fri Apr 24 23:17:42 PDT 2015,2015-04-25 07:22:41 UTC,Oregon,161573.00
30ZX6P7VF98TD76XERYGVLTWKMKJ2K,3Z8UJEJOCZQR6TRE6CG60IP1GO639J,A3IDJZM7H7WRU7,Sat Apr 25 20:13:32 PDT 2015,Sat Apr 25 20:13:41 PDT 2015,2015-04-26 04:17:36 UTC,Oregon,161573.00
3OS4RQUCRAS7WIKXEU06HG48LDBBFQ,3I7SHAD35M9OEWBVXXN1IL71LPY7MQ,AYALPYEQ512PP,Wed Apr 22 10:00:49 PDT 2015,Wed Apr 22 10:01:21 PDT 2015,2015-04-22 18:02:40 UTC,Oregon,179419.00
3ZQIG0FLQFTOGI4Y9016MGKFJAWVWX,3SCKNODZ0XTUWEWV9Y21V0W1QF87NQ,A2CGIO3YQYJ92M,Thu Apr 23 00:24:54 PDT 2015,Thu Apr 23 00:25:18 PDT 2015,2015-04-23 08:27:37 UTC,Oregon,0.16
3WJEQKOXA9FBNTLX1HLPX3G82OT1AC,32XN26MTXZWQQ3TQCM1D3TIPD62L02,APLQSM4J9E6LR,Thu Apr 23 00:43:59 PDT 2015,Thu Apr 23 00:44:15 PDT 2015,2015-04-23 08:47:36 UTC,Oregon,161573.00
3P529IW9KZYJ9R6957P0VJ0DXCIFLK,3PZDSVZ3J5UXDREC704USOCRZDI4N3,A22XGLSLP1SE1Z,Fri Apr 24 06:58:17 PDT 2015,Fri Apr 24 06:58:57 PDT 2015,2015-04-24 15:02:38 UTC,Oregon,1794.00
3TYCR1GOTDWPE8X96JJ7YBGV9CDZLJ,3KG2UQJ0MJ142W1A5XB7VRDWV50NQ4,AYALPYEQ512PP,Wed Apr 22 09:06:42 PDT 2015,Wed Apr 22 09:07:26 PDT 2015,2015-04-22 17:07:39 UTC,Oregon,161573.00
3E337GFOLALFBR5PS4BXQW4E3HINGJ,3XDSWAMB225LBS4JG72TFGJKW1MCQB,APLQSM4J9E6LR,Wed Apr 22 09:02:13 PDT 2015,Wed Apr 22 09:02:35 PDT 2015,2015-04-22 17:02:41 UTC,Oregon,161573.00
33NF62TLXKFOUNAN3X4KVHFQ1IVJKN,3S1L4CQSFXI0ROHCIDV8XMPIPWSAFD,A1C2X7GXX7Z6FE,Thu Apr 23 13:33:48 PDT 2015,Thu Apr 23 13:34:07 PDT 2015,2015-04-23 21:37:46 UTC,Oklahoma,146448.00
3WRFBPLXRB1EHFT1XP4D72F5ZCK3NY,31HLTCK4BL8QXCG54SSMBU37BLTVGY,AYALPYEQ512PP,Wed Apr 22 10:00:05 PDT 2015,Wed Apr 22 10:00:44 PDT 2015,2015-04-22 18:02:39 UTC,Oklahoma,160607.00
3B4YI393VA9FH96LV0M0E4XNEXRSS3,3HYV4299H09U2MO1Q4ROJDYNN7E8EQ,ALDKDKRBR4LXD,Fri Apr 24 19:37:20 PDT 2015,Fri Apr 24 19:38:00 PDT 2015,2015-04-25 03:42:37 UTC,Oklahoma,160600.00
3QILPRALQ680ICZ796Z9YJNGF5T8NQ,324N5FAHSXOVZYCOUJD19MV0I2AVK1,A1MW021IG07IMF,Fri Apr 24 23:18:26 PDT 2015,Fri Apr 24 23:18:44 PDT 2015,2015-04-25 07:22:41 UTC,Oklahoma,146448.00
31JLPPHS2V7WZ0TDY44QMRFAPU6O3V,3JAOYN9IHLF5RR2YP3FW95MFGWW332,A1PX3VHCGYY0XS,Sat Apr 25 11:35:50 PDT 2015,Sat Apr 25 11:36:09 PDT 2015,2015-04-25 19:37:38 UTC,Oklahoma,36.63
3ZY8KE4ISKGJWL8CXR20UR2TV7TVQ3,3JAOYN9IHLF5RR2YP3FW95MFGWW332,APLQSM4J9E6LR,Wed Apr 22 09:03:15 PDT 2015,Wed Apr 22 09:03:36 PDT 2015,2015-04-22 17:07:38 UTC,Oklahoma,146448.00
324G5B4FB4LTX22HYV5597V8WQG70R,3A9LA2FRWSRW1XGBODBMKFCT6WEHXM,A3VOV4F5L8131I,Fri Apr 24 02:27:09 PDT 2015,Fri Apr 24 02:27:28 PDT 2015,2015-04-24 10:27:41 UTC,Oklahoma,146448.00
3LRKMWOKB6UJDMB1WD12JFHM3E7Z2J,3U18MJKL1UZ08VRR0FACBMOFRQZCNO,A2CGIO3YQYJ92M,Thu Apr 23 00:25:51 PDT 2015,Thu Apr 23 00:26:10 PDT 2015,2015-04-23 08:27:37 UTC,Oklahoma,0.15
3AMYWKA6YCZVWJGVH62OTURUZMA6ON,35XW21VSVGRQRCD2LOKXDZO88YLSLW,AOCZ2532BJZF3,Sun Apr 26 06:56:01 PDT 2015,Sun Apr 26 06:56:28 PDT 2015,2015-04-26 14:57:39 UTC,Oklahoma,133430.00
30BXRYBRP5AJYH9E4BK27FT6B1AHWU,3AA88CN98PGC3S7TZU0LGLZU0JCKYZ,A3IDJZM7H7WRU7,Sat Apr 25 20:14:13 PDT 2015,Sat Apr 25 20:14:28 PDT 2015,2015-04-26 04:17:36 UTC,Oklahoma,146448.00
3HMIGG0U4MJUUB3LG88KFZLNJN9Y8E,3UUIU9GZC5ID4NNWI19G6FOXOR05TB,A22XGLSLP1SE1Z,Fri Apr 24 06:57:43 PDT 2015,Fri Apr 24 06:58:16 PDT 2015,2015-04-24 15:02:38 UTC,Oklahoma,1606.00
3A1COHJ8NK888GDW684WTZQKTPPH8N,3R0WOCG21MMN8DHEXCH99NYRKM5DUI,APLQSM4J9E6LR,Thu Apr 23 00:44:54 PDT 2015,Thu Apr 23 00:45:24 PDT 2015,2015-04-23 08:47:37 UTC,Oklahoma,146448.00
3L4D84MIL05XSX9FXC1NIPZY9X1JHL,3R0WOCG21MMN8DHEXCH99NYRKM5DUI,ANB51V4Y2O7FR,Wed Apr 22 10:58:34 PDT 2015,Wed Apr 22 10:58:57 PDT 2015,2015-04-22 19:02:39 UTC,Oklahoma,146448.00
39RP059MEI6D2SCE0H4JC6OHINMBME,3P7RGTLO6EQB7A9QJOM5DZHNXS9AKF,A39YPFUJEDE08X,Sun Apr 26 13:19:56 PDT 2015,Sun Apr 26 13:20:22 PDT 2015,2015-04-26 21:22:38 UTC,Oklahoma,146.45
39LOEL67OTITE86XRNFUP5PAAMF38E,302U8RURJZEW74XRRW5H1EC4CXFVN6,A1EVP0WFE4VLH9,Fri Apr 24 06:54:42 PDT 2015,Fri Apr 24 06:55:09 PDT 2015,2015-04-24 14:57:41 UTC,Oklahoma,146448.00
3EJJQNKU9SIEQLSS5HAWKGLPJFYRHQ,3VO4XFFP15ZFZB9NPQUIZUR6VQVQ7W,ANB51V4Y2O7FR,Wed Apr 22 17:53:37 PDT 2015,Wed Apr 22 17:53:55 PDT 2015,2015-04-23 01:57:37 UTC,Oklahoma,146448.00
3QL2OFSM97V2UFPKQIFE05JZ5VBCNV,3I7SHAD35M9OEWBVXXN1IL71LPY7MQ,A1A3UEP77EU2RN,Fri Apr 24 22:27:33 PDT 2015,Fri Apr 24 22:27:43 PDT 2015,2015-04-25 06:32:40 UTC,Oklahoma,146000.00
3JBT3HLQF9FF5TC7YBCEFSPFEMEPZ7,3PZDSVZ3J5UXDREC704USOCRZDI4N3,AYALPYEQ512PP,Wed Apr 22 09:09:01 PDT 2015,Wed Apr 22 09:09:38 PDT 2015,2015-04-22 17:12:38 UTC,Oklahoma,146448.00
3NG53N1RLWW0LXBKPLC128SBFHL8P7,3PZDSVZ3J5UXDREC704USOCRZDI4N3,A2KNE9E89YLQ3A,Thu Apr 23 18:41:15 PDT 2015,Thu Apr 23 18:41:24 PDT 2015,2015-04-24 02:42:39 UTC,Oklahoma,146.45
36DSNE9QZ6B7KEV21PWD2YWZLPROJ2,3OKP4QVBP2A65OD7TX1QF7PUQBSAGC,A1MW021IG07IMF,Fri Apr 24 23:07:22 PDT 2015,Fri Apr 24 23:07:44 PDT 2015,2015-04-25 07:12:41 UTC,Ohio,471508.00
3WS1NTTKEZP6CVHNGE3HXZ8PUE8F0C,31HLTCK4BL8QXCG54SSMBU37BLTVGY,A1EVP0WFE4VLH9,Fri Apr 24 07:07:02 PDT 2015,Fri Apr 24 07:07:20 PDT 2015,2015-04-24 15:07:41 UTC,Ohio,471508.00
30ZX6P7VF98TD76XERYGVLTWKKF2JU,37OPIVELUUGK5K8ID3J8071V5B5AHB,ALDKDKRBR4LXD,Fri Apr 24 19:22:10 PDT 2015,Fri Apr 24 19:22:32 PDT 2015,2015-04-25 03:22:38 UTC,Ohio,491700.00
3RXCAC0YIS2U8KILM2ME8ZEJEMJG8O,3MYASTQBG7OVGKAXG3X4ZM12H1ZDQD,AYALPYEQ512PP,Wed Apr 22 08:52:44 PDT 2015,Wed Apr 22 08:53:46 PDT 2015,2015-04-22 16:57:38 UTC,Ohio,471508.00
3PJUZCGDJ7TFTAVD8WG4GISWAEP981,3B286OTISEUGWQ3813MTCKHAI39AJG,A22XGLSLP1SE1Z,Fri Apr 24 06:57:13 PDT 2015,Fri Apr 24 06:57:42 PDT 2015,2015-04-24 15:02:38 UTC,Ohio,4917.00
3VNXK88KKDVD4MRQGPRE8WC4LF6V9E,3B286OTISEUGWQ3813MTCKHAI39AJG,AOCZ2532BJZF3,Sat Apr 25 23:07:30 PDT 2015,Sat Apr 25 23:07:55 PDT 2015,2015-04-26 07:12:36 UTC,Ohio,435704.00
3WI0P0II625XE5NQJLR6TV6RRSBRDX,3B286OTISEUGWQ3813MTCKHAI39AJG,A1A3UEP77EU2RN,Fri Apr 24 22:27:22 PDT 2015,Fri Apr 24 22:27:32 PDT 2015,2015-04-25 06:27:46 UTC,Ohio,472000.00
3I0BTBYZAYYCCMYIL4V5MKF50PO0YK,30EMX9PEVKWF76VK0O8WYZBTJYGSKT,A3VOV4F5L8131I,Fri Apr 24 02:20:57 PDT 2015,Fri Apr 24 02:21:10 PDT 2015,2015-04-24 10:22:40 UTC,Ohio,471508.00
34MAJL3QP50SV7JVFKPH8T958X243L,33TGB4G0LPUM6676O7SBYYFHHQ9XTC,A2CGIO3YQYJ92M,Thu Apr 23 00:17:56 PDT 2015,Thu Apr 23 00:18:17 PDT 2015,2015-04-23 08:22:36 UTC,Ohio,0.47
3PXX5PX6LYBC0R3P3EEE3FTHOXYBAD,3SSN80MU8C1N3NHJUYEJX7SLYDIKXT,AYALPYEQ512PP,Wed Apr 22 09:59:21 PDT 2015,Wed Apr 22 10:00:01 PDT 2015,2015-04-22 18:02:39 UTC,Ohio,491712.00
31QNSG6A5S6BFR7KTZIK2M1QFJA87N,3SD15I2WD274OAPG85DUG8YZQNY368,ANB51V4Y2O7FR,Wed Apr 22 10:42:50 PDT 2015,Wed Apr 22 10:43:34 PDT 2015,2015-04-22 18:47:37 UTC,Ohio,471508.00
3G0WWMR1UWX6OGZ3V0G9KA8G954QNW,3MWOYZD5WV11HKOUQKJ36MIWG4INOW,ANB51V4Y2O7FR,Wed Apr 22 17:40:56 PDT 2015,Wed Apr 22 17:41:17 PDT 2015,2015-04-23 01:42:36 UTC,Ohio,471508.00
3W8CV64QJ3C8MLW6B0AATVLVD0PH94,3P7RGTLO6EQB7A9QJOM5DZHNXS9AKF,A3IDJZM7H7WRU7,Sat Apr 25 20:08:25 PDT 2015,Sat Apr 25 20:08:37 PDT 2015,2015-04-26 04:12:37 UTC,Ohio,471508.00
31HQ4X3T3TNSDWBVBRPZ2IJSMX9LSW,30P8I9JKOIYSHFRLNW9V7XCILCG5VR,APLQSM4J9E6LR,Wed Apr 22 08:07:28 PDT 2015,Wed Apr 22 08:07:46 PDT 2015,2015-04-22 16:12:37 UTC,Ohio,471508.00
33CKWXB73KXFT58X5YSWM2N5YVV11Y,3W0KKJIARRMXOMGBMQ2RH8BS74A8KA,A1C2X7GXX7Z6FE,Thu Apr 23 13:23:54 PDT 2015,Thu Apr 23 13:24:25 PDT 2015,2015-04-23 21:28:54 UTC,Ohio,0.47
320DUZ38G8ZJS1E4D6J5XPNXU1SJGY,309D674SHZYY7M2UXP53KROLA1MBCZ,A2KNE9E89YLQ3A,Thu Apr 23 18:41:06 PDT 2015,Thu Apr 23 18:41:14 PDT 2015,2015-04-24 02:42:39 UTC,Ohio,471.51
3RXPCZQMQQOCXKY0NHDZTPRB0O1G18,3SCKNODZ0XTUWEWV9Y21V0W1QF87NQ,A1PX3VHCGYY0XS,Sat Apr 25 11:35:19 PDT 2015,Sat Apr 25 11:35:46 PDT 2015,2015-04-25 19:37:37 UTC,Ohio,37.35
3BF51CHDTWNQQR8TB4RH0KK2ATL0HV,3OID399FXGKYPVKO2NMANNXOAZPFDK,A22XGLSLP1SE1Z,Fri Apr 24 06:55:35 PDT 2015,Fri Apr 24 06:56:05 PDT 2015,2015-04-24 14:57:41 UTC,North Dakota,321.00
3QHK8ZVMINVTWAUT0534CT9SIH2BLG,3KLL7H3EGDE4X8BGOYA4WUF8QL6VHX,A3IDJZM7H7WRU7,Sat Apr 25 20:19:41 PDT 2015,Sat Apr 25 20:19:53 PDT 2015,2015-04-26 04:22:37 UTC,North Dakota,31208.00
3UWN2HHPUZII1WEGN45EFANHRZZSN9,3JUDR1D0D648DACHJEDN33AYKA9Q2G,A1PX3VHCGYY0XS,Sat Apr 25 11:34:36 PDT 2015,Sat Apr 25 11:35:00 PDT 2015,2015-04-25 19:37:37 UTC,North Dakota,43.53
3N1FSUEFL6DQDZLS89VTL2VHZFW4DY,3JAOYN9IHLF5RR2YP3FW95MFGWW332,A1MW021IG07IMF,Fri Apr 24 23:26:09 PDT 2015,Fri Apr 24 23:26:27 PDT 2015,2015-04-25 07:27:41 UTC,North Dakota,31208.00
3LBXNTKX0S858BWLG4SWWH9P1L7X92,33J5JKFMK6BXYS80NERSMDFQQO9Q3R,APLQSM4J9E6LR,Thu Apr 23 04:46:48 PDT 2015,Thu Apr 23 04:47:03 PDT 2015,2015-04-23 12:47:38 UTC,North Dakota,31208.00
33LKR6A5KFXG2PK67HC6S860QART1W,3M93N4X8HK0KWMP2I38KXKBG49GSJU,AYALPYEQ512PP,Wed Apr 22 09:58:37 PDT 2015,Wed Apr 22 09:59:16 PDT 2015,2015-04-22 18:02:39 UTC,North Dakota,32125.00
3R08VXYT7D8M5S32R2YQG24CXZS7WY,382GHPVPHS4Q9NL2PHKFJAELUWS34N,AOCZ2532BJZF3,Sun Apr 26 06:47:02 PDT 2015,Sun Apr 26 06:47:32 PDT 2015,2015-04-26 14:47:37 UTC,North Dakota,28613.00
3H7Z272LX8KV04V3JAL57DEHZI6LPU,3R16PJFTS34W5LT9ANCE0WVN5ID4KY,A22XGLSLP1SE1Z,Fri Apr 24 06:56:19 PDT 2015,Fri Apr 24 06:57:10 PDT 2015,2015-04-24 14:57:42 UTC,North Dakota,321.00
33SA9F9TRY77E7ICEACWMCWTJI6WEB,3BFNCI9LYK3NSA3LRFIMMMYVLYI377,A1EVP0WFE4VLH9,Fri Apr 24 06:44:08 PDT 2015,Fri Apr 24 06:45:12 PDT 2015,2015-04-24 14:47:38 UTC,North Dakota,31208.00
3ZDAD0O1T2QOSQ5ZEAXDNHA1VP3TXL,30U1YOGZGA97T0PA87M9UMG3ZPKDS2,AYALPYEQ512PP,Wed Apr 22 09:21:04 PDT 2015,Wed Apr 22 09:21:37 PDT 2015,2015-04-22 17:22:38 UTC,North Dakota,31208.00
3IKZ72A5B5T9XR9UHK5F8B42283NFH,3E22YV8GG1JJ2K0V5KWIVMNMQ9ENPD,A1A3UEP77EU2RN,Fri Apr 24 22:27:11 PDT 2015,Fri Apr 24 22:27:22 PDT 2015,2015-04-25 06:27:46 UTC,North Dakota,31000.00
3EKVH9QMEZHGAL654VC5SNYJFYDD2I,30P8I9JKOIYSHFRLNW9V7XCILCG5VR,A1C2X7GXX7Z6FE,Thu Apr 23 13:39:53 PDT 2015,Thu Apr 23 13:40:11 PDT 2015,2015-04-23 21:42:43 UTC,North Dakota,31208.00
3AUQQEL7U66V8S3DGT8LFLBBI7A0VX,3NFWQRSHVER11FUF4DNIT80LNR5FGU,A2KNE9E89YLQ3A,Thu Apr 23 18:40:50 PDT 2015,Thu Apr 23 18:41:04 PDT 2015,2015-04-24 02:42:39 UTC,North Dakota,31.21
3W8CV64QJ3C8MLW6B0AATVLVDV2H97,3Y40HMYLL1V16JMVOCIL3U1J04GXU3,A2CGIO3YQYJ92M,Thu Apr 23 00:32:12 PDT 2015,Thu Apr 23 00:32:26 PDT 2015,2015-04-23 08:32:37 UTC,North Dakota,0.03
3XC1O3LBOTZTSWOA0RUPCNFEOH2LT2,3RZS0FBRWKN0BG34GUN4FBTAR50CPK,ANB51V4Y2O7FR,Wed Apr 22 17:32:19 PDT 2015,Wed Apr 22 17:32:39 PDT 2015,2015-04-23 01:37:37 UTC,North Dakota,31208.00
35USIKEBNSTDEYGJGR2BE5RP99Q6NN,3VO4XFFP15ZFZB9NPQUIZUR6VQVQ7W,ALDKDKRBR4LXD,Fri Apr 24 20:17:36 PDT 2015,Fri Apr 24 20:18:58 PDT 2015,2015-04-25 04:22:38 UTC,North Dakota,32100.00
3BF51CHDTWNQQR8TB4RH0KK2AXQ0H8,35U0MRQMUJKEPPX3SB5UG3C927KVOL,A39YPFUJEDE08X,Sun Apr 26 13:07:51 PDT 2015,Sun Apr 26 13:08:52 PDT 2015,2015-04-26 21:12:37 UTC,North Dakota,31.21
3GNCZX450J0E4L4ZMJWFYZY656XPA6,3X0EMNLXEP2WAP947BI953HZCCGVP2,A3VOV4F5L8131I,Fri Apr 24 02:16:55 PDT 2015,Fri Apr 24 02:17:29 PDT 2015,2015-04-24 10:17:39 UTC,North Dakota,31872.00
39GAF6DQWSDVFHOVCCCLTQULN3CV1Z,3ZXV7Q5FJB1OK3EA2RRZ3HF6PZDFCK,A3IDJZM7H7WRU7,Sat Apr 25 20:09:21 PDT 2015,Sat Apr 25 20:09:35 PDT 2015,2015-04-26 04:12:37 UTC,North Carolina,400192.00
3II4UPYCOKKX248Q6626O5WMV9EDQT,3MYASTQBG7OVGKAXG3X4ZM12H1ZDQD,AOCZ2532BJZF3,Sun Apr 26 06:52:22 PDT 2015,Sun Apr 26 06:52:53 PDT 2015,2015-04-26 14:57:39 UTC,North Carolina,375559.00
3EA3QWIZ4J8R2VG4FOXCK7NM7CBTIX,3JUDR1D0D648DACHJEDN33AYKA9Q2G,A3Q495V2UCKVGK,Wed Apr 22 11:58:02 PDT 2015,Wed Apr 22 12:00:00 PDT 2015,2015-04-22 20:02:39 UTC,North Carolina,0.41
3TR2532VIQ7HV8PY1TAJLYA80JK6J6,33J5JKFMK6BXYS80NERSMDFQQO9Q3R,ANB51V4Y2O7FR,Wed Apr 22 10:48:13 PDT 2015,Wed Apr 22 10:48:48 PDT 2015,2015-04-22 18:52:37 UTC,North Carolina,400192.00
3TEM0PF1Q6A9EB3RP88R9Z54I1S0DM,3DIIW4IV8P85ZQ3LAKR2NGGADEO4IN,A22XGLSLP1SE1Z,Fri Apr 24 06:54:33 PDT 2015,Fri Apr 24 06:55:08 PDT 2015,2015-04-24 14:57:41 UTC,North Carolina,4070.00
38SKSKU7R2A3JI8Z6FVLYGD5D5HLIQ,37NXA7GVSTJ6J4U6FJP2OM8F72FVL4,ALDKDKRBR4LXD,Fri Apr 24 19:23:58 PDT 2015,Fri Apr 24 19:24:32 PDT 2015,2015-04-25 03:27:39 UTC,North Carolina,477000.00
3UOUJI6MTER3S3KOEFNNSDW3E77XUL,37NXA7GVSTJ6J4U6FJP2OM8F72FVL4,A1C2X7GXX7Z6FE,Thu Apr 23 13:26:13 PDT 2015,Thu Apr 23 13:26:29 PDT 2015,2015-04-23 21:28:55 UTC,North Carolina,400192.00
34S6N1K2ZWW3NNXF0XD0Y4CQDMSHL7,3R16PJFTS34W5LT9ANCE0WVN5ID4KY,APLQSM4J9E6LR,Wed Apr 22 08:09:18 PDT 2015,Wed Apr 22 08:09:46 PDT 2015,2015-04-22 16:12:37 UTC,North Carolina,400192.00
3A0EX8ZRN91DW91SJKSU61BORS8YBP,3YZ7A3YHR56CPNAHT14QWASBM8M5SM,A2KNE9E89YLQ3A,Thu Apr 23 18:40:36 PDT 2015,Thu Apr 23 18:40:48 PDT 2015,2015-04-24 02:42:39 UTC,North Carolina,400.19
3XCC1ODXDMOR3ERVO7XQTUDQA6GQRF,3FVBZG9CLJRO47A0L1MFB1PIWPU0HB,A1EVP0WFE4VLH9,Fri Apr 24 07:06:36 PDT 2015,Fri Apr 24 07:06:56 PDT 2015,2015-04-24 15:07:41 UTC,North Carolina,400192.00
3483FV8BEFWHPCRQU84RMHORY8P266,35XW21VSVGRQRCD2LOKXDZO88YLSLW,AYALPYEQ512PP,Wed Apr 22 08:55:22 PDT 2015,Wed Apr 22 08:55:49 PDT 2015,2015-04-22 16:57:38 UTC,North Carolina,400192.00
34Q075JO1YQFMGNF9FOW8X4VT4F10N,3E22YV8GG1JJ2K0V5KWIVMNMQ9ENPD,A3VOV4F5L8131I,Fri Apr 24 02:21:11 PDT 2015,Fri Apr 24 02:21:27 PDT 2015,2015-04-24 10:22:40 UTC,North Carolina,400192.00
31HQ4X3T3TNSDWBVBRPZ2IJSMXJLS6,3AA88CN98PGC3S7TZU0LGLZU0JCKYZ,AYALPYEQ512PP,Wed Apr 22 09:57:59 PDT 2015,Wed Apr 22 09:58:33 PDT 2015,2015-04-22 18:02:39 UTC,North Carolina,407008.00
3EG49X351VPIQSUNIXPKC7INBJ8X6Y,3AC6MFV69KVL6SGQPVZ7H0S4EWCHZJ,A2CGIO3YQYJ92M,Thu Apr 23 00:19:10 PDT 2015,Thu Apr 23 00:19:39 PDT 2015,2015-04-23 08:22:36 UTC,North Carolina,0.40
3PW9OPU9PRXMIQQTO2SARLXAQ3T214,3CMIQF80GN3WVBVI6GPQTGRA0FBQ6X,A1A3UEP77EU2RN,Fri Apr 24 22:27:00 PDT 2015,Fri Apr 24 22:27:11 PDT 2015,2015-04-25 06:27:46 UTC,North Carolina,400000.00
3GS6S824SRAB8DVP79FFCZQ2XDWNWM,3W0KKJIARRMXOMGBMQ2RH8BS74A8KA,A1PX3VHCGYY0XS,Sat Apr 25 11:33:57 PDT 2015,Sat Apr 25 11:34:12 PDT 2015,2015-04-25 19:37:37 UTC,North Carolina,40.59
3OHYZ19UGDIWJLSY7JJ09ZTGV6HOAE,3VO4XFFP15ZFZB9NPQUIZUR6VQVQ7W,A2PAX92BHHMAPP,Mon Apr 27 08:16:15 PDT 2015,Mon Apr 27 08:19:24 PDT 2015,2015-04-27 16:22:38 UTC,North Carolina,400192.00
3HPZF4IVNN6W6ETYXKOPHLH69A6YCO,3SCKNODZ0XTUWEWV9Y21V0W1QF87NQ,ANB51V4Y2O7FR,Wed Apr 22 17:42:11 PDT 2015,Wed Apr 22 17:42:30 PDT 2015,2015-04-23 01:42:36 UTC,North Carolina,400192.00
33FBRBDW6PCHR82GKGQVI8T4G1FC8C,32XN26MTXZWQQ3TQCM1D3TIPD62L02,A1MW021IG07IMF,Fri Apr 24 23:09:18 PDT 2015,Fri Apr 24 23:09:50 PDT 2015,2015-04-25 07:12:41 UTC,North Carolina,400192.00
3RRCEFRB7NPXY2N8UD4NQC7HWSW4BZ,3D17ECOUOE89HOOJ2Z1DLC7IICI31A,A1EVP0WFE4VLH9,Fri Apr 24 07:08:33 PDT 2015,Fri Apr 24 07:08:58 PDT 2015,2015-04-24 15:12:38 UTC,New York,1144481.00
3M68NM076IKYTW8B9YJSNPWZA1G6R2,37OPIVELUUGK5K8ID3J8071V5B5AHB,ANB51V4Y2O7FR,Wed Apr 22 17:35:45 PDT 2015,Wed Apr 22 17:39:43 PDT 2015,2015-04-23 01:42:36 UTC,New York,1.14
3TXWC2NHN03XCUAMMUM9X9SXM3T9SO,3JUDR1D0D648DACHJEDN33AYKA9Q2G,APLQSM4J9E6LR,Wed Apr 22 08:06:13 PDT 2015,Wed Apr 22 08:06:35 PDT 2015,2015-04-22 16:07:37 UTC,New York,1144481.00
3ZPBJO59KQEKPB9NNGFCFR4L4JZHDC,3M93N4X8HK0KWMP2I38KXKBG49GSJU,ALDKDKRBR4LXD,Fri Apr 24 19:17:37 PDT 2015,Fri Apr 24 19:18:13 PDT 2015,2015-04-25 03:22:38 UTC,New York,112700.00
3RSDURM96BZB3CDCTBUK79H9UUCEY6,3DIIW4IV8P85ZQ3LAKR2NGGADEO4IN,A39YPFUJEDE08X,Sun Apr 26 13:03:23 PDT 2015,Sun Apr 26 13:04:00 PDT 2015,2015-04-26 21:07:43 UTC,New York,1.14
3XIQGXAUMDL1US8S17UCILIJ60KX71,382GHPVPHS4Q9NL2PHKFJAELUWS34N,A3IDJZM7H7WRU7,Sat Apr 25 20:05:09 PDT 2015,Sat Apr 25 20:05:21 PDT 2015,2015-04-26 04:07:37 UTC,New York,1093219.00
34J10VATJGBEAFOCYK3HF2CZN9BIQF,3SR6AEG6W56L126LT9XO3TJ2828HYS,A2KNE9E89YLQ3A,Thu Apr 23 18:40:12 PDT 2015,Thu Apr 23 18:40:35 PDT 2015,2015-04-24 02:42:39 UTC,New York,1093.22
34MAJL3QP50SV7JVFKPH8T9582643Z,3MWOYZD5WV11HKOUQKJ36MIWG4INOW,A1MW021IG07IMF,Fri Apr 24 23:04:30 PDT 2015,Fri Apr 24 23:05:11 PDT 2015,2015-04-25 07:07:41 UTC,New York,1144481.00
382M9COHEISUM3T7JAXV4OBWYX2EUR,3WKGUBL7SZZ7PRBRVNOFFW82UII4L1,AYALPYEQ512PP,Wed Apr 22 09:57:17 PDT 2015,Wed Apr 22 09:57:52 PDT 2015,2015-04-22 18:02:39 UTC,New York,1126960.00
39O5D9O87U5VQBWA8ZVZRRLT0CHC38,30U1YOGZGA97T0PA87M9UMG3ZPKDS2,A23JSI7QCNNTLT,Thu Apr 23 20:00:24 PDT 2015,Thu Apr 23 20:00:48 PDT 2015,2015-04-24 04:02:36 UTC,New York,1182.86
3ZAZR5XV02VWB433T6Q8VSQ8F7TZC5,3ZTE0JGGCE5IQGR31UAPQBOKH04CO3,A3LE2ZBJGGM1K,Thu Apr 23 12:59:55 PDT 2015,Thu Apr 23 13:00:52 PDT 2015,2015-04-23 21:02:38 UTC,New York,1.14
3B1NLC6UG09FECH28JOPUL99336PGI,3TD33TP5DLFAE75WDB9CEWYXAY1BAX,A1PX3VHCGYY0XS,Sat Apr 25 11:33:40 PDT 2015,Sat Apr 25 11:33:55 PDT 2015,2015-04-25 19:37:37 UTC,New York,51.40
3R5F3LQFV3XXKT06JBZZQSKP4LGOZV,3AC6MFV69KVL6SGQPVZ7H0S4EWCHZJ,A1C2X7GXX7Z6FE,Thu Apr 23 13:22:08 PDT 2015,Thu Apr 23 13:22:25 PDT 2015,2015-04-23 21:23:48 UTC,New York,1.14
32N49TQG3HVR951V8V5E4RNORRPAVX,3OREP8RUT2OBOYIZZB1MAI908TEGBE,A2CGIO3YQYJ92M,Thu Apr 23 00:15:07 PDT 2015,Thu Apr 23 00:15:34 PDT 2015,2015-04-23 08:17:36 UTC,New York,1.14
