AssignmentId,HITId,WorkerId,AcceptTime,SubmitTime,ApprovalTime,Answer.state,value
324G5B4FB4LTX22HYV5597V8X1X70V,378G7J1SJLB5SNKJO77UXT195NFWE9,A11MA9JOKGG2GW,Fri May 01 03:07:58 PDT 2015,Fri May 01 03:08:59 PDT 2015,2015-05-01 11:12:37 UTC,Georgia,0
3570Y55XZQW9NQ93Z6K87C2L8GOGYZ,378G7J1SJLB5SNKJO77UXT195NFWE9,A253NTG1FPGB6D,Thu Apr 30 10:43:24 PDT 2015,Thu Apr 30 10:43:42 PDT 2015,2015-04-30 18:47:37 UTC,Oregon,0
3FTOP5WARG1MHX3JZ4U2CX0HOWR0JP,378G7J1SJLB5SNKJO77UXT195NFWE9,A3IDJZM7H7WRU7,Thu Apr 30 22:31:04 PDT 2015,Thu Apr 30 22:31:15 PDT 2015,2015-05-01 06:32:36 UTC,Georgia,0
3HSYG7LRBKBJ57G5LI4WWWF3GHCKKO,378G7J1SJLB5SNKJO77UXT195NFWE9,AT9BUFLGIP9Z5,Thu Apr 30 00:58:07 PDT 2015,Thu Apr 30 00:58:23 PDT 2015,2015-04-30 09:02:37 UTC,Indiana,0
3KV0LJBBH3Y0IZT3WEQ9CLTL0ERMRE,378G7J1SJLB5SNKJO77UXT195NFWE9,A1U3PULHJJGGCC,Wed Apr 29 20:07:39 PDT 2015,Wed Apr 29 20:08:02 PDT 2015,2015-04-30 04:12:36 UTC,Rhode Island,0
3LYA37P8IR0IC4CBF5R3XTWDTN1BKT,378G7J1SJLB5SNKJO77UXT195NFWE9,A2A2W9PT9GZ477,Wed Apr 29 23:35:48 PDT 2015,Wed Apr 29 23:36:32 PDT 2015,2015-04-30 07:37:36 UTC,Colorado,0
3MHW492WW1QSB6AK5YVJDIIOLI1MV0,378G7J1SJLB5SNKJO77UXT195NFWE9,A2TWRSLHWA69II,Tue Apr 28 13:58:58 PDT 2015,Tue Apr 28 13:59:16 PDT 2015,2015-04-28 22:02:38 UTC,Arkansas,0
3U088ZLJVL68NH3I63DH1NUPQUX0WL,378G7J1SJLB5SNKJO77UXT195NFWE9,AYALPYEQ512PP,Sat May 02 15:48:39 PDT 2015,Sat May 02 15:50:01 PDT 2015,2015-05-02 23:52:38 UTC,California,0
3VBEN272MLCCR4XU00SJPQEKQS1SGZ,378G7J1SJLB5SNKJO77UXT195NFWE9,APLQSM4J9E6LR,Tue Apr 28 16:21:33 PDT 2015,Tue Apr 28 16:21:53 PDT 2015,2015-04-29 00:22:37 UTC,New Jersey,0
3WJEQKOXA9FBNTLX1HLPX3G830T1A1,378G7J1SJLB5SNKJO77UXT195NFWE9,A3T5KRA1IDHS4I,Thu Apr 30 06:34:39 PDT 2015,Thu Apr 30 06:37:33 PDT 2015,2015-04-30 14:37:37 UTC,Nevada,0
35DR22AR5EXJT975ZVRM5463144X3E,3ZXV7Q5FJB1OK3EA2RRZ3HF6P8DCFZ,A2A2W9PT9GZ477,Thu Apr 30 00:14:49 PDT 2015,Thu Apr 30 00:15:36 PDT 2015,2015-04-30 08:17:37 UTC,Rhode Island,0
388U7OUMF8E3FLMW793BEOM8X9UR08,3ZXV7Q5FJB1OK3EA2RRZ3HF6P8DCFZ,APLQSM4J9E6LR,Tue Apr 28 16:19:13 PDT 2015,Tue Apr 28 16:20:34 PDT 2015,2015-04-29 00:22:37 UTC,New Jersey,0
39K0FND3AIS8JI7MU34NHV4B1BOMAU,3ZXV7Q5FJB1OK3EA2RRZ3HF6P8DCFZ,A3T5KRA1IDHS4I,Thu Apr 30 06:38:46 PDT 2015,Thu Apr 30 06:39:05 PDT 2015,2015-04-30 14:42:37 UTC,Nebraska,0
3LKC68YZ3BGTQYV18OFSROQ7NSJOWU,3ZXV7Q5FJB1OK3EA2RRZ3HF6P8DCFZ,AT9BUFLGIP9Z5,Wed Apr 29 07:54:49 PDT 2015,Wed Apr 29 07:55:07 PDT 2015,2015-04-29 15:57:39 UTC,Delaware,0
3MMN5BL1W0H8ZX81LOPDUNQ5U0UM3T,3ZXV7Q5FJB1OK3EA2RRZ3HF6P8DCFZ,A1PQTQ7EURN1Y7,Wed Apr 29 16:07:32 PDT 2015,Wed Apr 29 16:07:54 PDT 2015,2015-04-30 00:12:36 UTC,Alaska,0
3OF2M9AATH1EU2FRLJ76JB3GKQPKZA,3ZXV7Q5FJB1OK3EA2RRZ3HF6P8DCFZ,A11GZNNVLEWRGF,Thu Apr 30 00:21:47 PDT 2015,Thu Apr 30 00:22:03 PDT 2015,2015-04-30 08:22:38 UTC,Ohio,0
3QECW5O0KIEFQ7LP84EIVYJH248T5I,3ZXV7Q5FJB1OK3EA2RRZ3HF6P8DCFZ,A3HK8ARXKRHVAD,Thu Apr 30 00:22:26 PDT 2015,Thu Apr 30 00:22:49 PDT 2015,2015-04-30 08:27:36 UTC,Maryland,0
3VW6495TLKD99HU3TC6EEC9PCACYY8,3ZXV7Q5FJB1OK3EA2RRZ3HF6P8DCFZ,A259GEK5AHGM13,Wed Apr 29 04:57:38 PDT 2015,Wed Apr 29 05:04:19 PDT 2015,2015-04-29 13:07:40 UTC,Oklahoma,0
3X66WABAJXV87NCFALRIHI68ZFJG3J,3ZXV7Q5FJB1OK3EA2RRZ3HF6P8DCFZ,A13STUE0VL42FA,Thu Apr 30 06:31:21 PDT 2015,Thu Apr 30 06:31:37 PDT 2015,2015-04-30 14:32:39 UTC,Vermont,0
3Z4AIRP3C7QNJ6TQCRD3HBR63JUX1O,3ZXV7Q5FJB1OK3EA2RRZ3HF6P8DCFZ,A2HPFQL0QFGBCS,Wed Apr 29 13:24:07 PDT 2015,Wed Apr 29 13:24:26 PDT 2015,2015-04-29 21:27:38 UTC,Oklahoma,0
33L7PJKHCHBYDP4R62LL7IT84U78TX,3X7837UUADBF9OR5BQ5HWFFOMTJ6J4,A2A2W9PT9GZ477,Wed Apr 29 23:20:50 PDT 2015,Wed Apr 29 23:21:38 PDT 2015,2015-04-30 07:22:36 UTC,Michigan,0
34HJIJKLP69C7GLEZUVNRO1O0U3V48,3X7837UUADBF9OR5BQ5HWFFOMTJ6J4,A13STUE0VL42FA,Thu Apr 30 06:20:41 PDT 2015,Thu Apr 30 06:20:57 PDT 2015,2015-04-30 14:22:37 UTC,Connecticut,0
3G2UL9A02EROBDOW0KLMI85Z92R67Y,3X7837UUADBF9OR5BQ5HWFFOMTJ6J4,AT9BUFLGIP9Z5,Thu Apr 30 00:10:30 PDT 2015,Thu Apr 30 00:11:35 PDT 2015,2015-04-30 08:12:37 UTC,Nevada,0
3H0W84IWBLF26B1QFG2QZDOCSDNREK,3X7837UUADBF9OR5BQ5HWFFOMTJ6J4,A35FPE0929YLKR,Thu Apr 30 08:01:39 PDT 2015,Thu Apr 30 08:01:49 PDT 2015,2015-04-30 16:02:38 UTC,Nevada,0
3I2PTA7R3U75GAE0YNOTSIRCFLHQKV,3X7837UUADBF9OR5BQ5HWFFOMTJ6J4,A1R0689JPSQ3OF,Tue Apr 28 11:17:23 PDT 2015,Tue Apr 28 11:24:31 PDT 2015,2015-04-28 19:27:56 UTC,Connecticut,0
3I33IC7ZWGFICE3TKLL32MQDU3RA24,3X7837UUADBF9OR5BQ5HWFFOMTJ6J4,APLQSM4J9E6LR,Tue Apr 28 16:31:55 PDT 2015,Tue Apr 28 16:32:15 PDT 2015,2015-04-29 00:32:38 UTC,New Jersey,0
3LUY3GC630DWLJ61FGKVO8WG46B7PX,3X7837UUADBF9OR5BQ5HWFFOMTJ6J4,AW0QDI257BN65,Wed Apr 29 09:07:57 PDT 2015,Wed Apr 29 09:08:18 PDT 2015,2015-04-29 17:12:38 UTC,Pennsylvania,0
3PS7W85Z80FYRUN1BURZ7EOJOZVT9B,3X7837UUADBF9OR5BQ5HWFFOMTJ6J4,A2HPFQL0QFGBCS,Wed Apr 29 13:25:15 PDT 2015,Wed Apr 29 13:25:25 PDT 2015,2015-04-29 21:27:38 UTC,Utah,0
3QILPRALQ680ICZ796Z9YJNGFB58NE,3X7837UUADBF9OR5BQ5HWFFOMTJ6J4,A259GEK5AHGM13,Wed Apr 29 04:54:03 PDT 2015,Wed Apr 29 05:00:06 PDT 2015,2015-04-29 13:02:39 UTC,Arizona,0
3X65QVEQI10C6FMZE5ZZNDFA08XLC4,3X7837UUADBF9OR5BQ5HWFFOMTJ6J4,A1U3PULHJJGGCC,Wed Apr 29 20:02:57 PDT 2015,Wed Apr 29 20:03:18 PDT 2015,2015-04-30 04:07:36 UTC,New Jersey,0
31IBVUNM9TCM5WI3JBR6ISYFPKGFVK,3M0556243SX7B7B1RH0DJS9IOCRNFS,A35FPE0929YLKR,Thu Apr 30 08:04:55 PDT 2015,Thu Apr 30 08:05:04 PDT 2015,2015-04-30 16:07:38 UTC,Montana,0
31T4R4OBOTTDRUXXABYP48X96PEC7B,3M0556243SX7B7B1RH0DJS9IOCRNFS,A3T5KRA1IDHS4I,Thu Apr 30 06:33:42 PDT 2015,Thu Apr 30 06:34:03 PDT 2015,2015-04-30 14:37:37 UTC,South Carolina,0
34X6J5FLPUBA5Q8IG2OHR3RZ0YTQJC,3M0556243SX7B7B1RH0DJS9IOCRNFS,A1U3PULHJJGGCC,Wed Apr 29 20:04:26 PDT 2015,Wed Apr 29 20:04:55 PDT 2015,2015-04-30 04:07:36 UTC,New York,0
3B1NLC6UG09FECH28JOPUL994BLGP5,3M0556243SX7B7B1RH0DJS9IOCRNFS,A253NTG1FPGB6D,Thu Apr 30 10:40:35 PDT 2015,Thu Apr 30 10:40:54 PDT 2015,2015-04-30 18:42:38 UTC,South Dakota,0
3JAOYWH7VJHA8HFW2LP8LNE2VOFL9B,3M0556243SX7B7B1RH0DJS9IOCRNFS,A13STUE0VL42FA,Thu Apr 30 06:29:20 PDT 2015,Thu Apr 30 06:30:33 PDT 2015,2015-04-30 14:32:39 UTC,Montana,0
3JZQSN0I3RN3NZS8UGSKIRV5121FGX,3M0556243SX7B7B1RH0DJS9IOCRNFS,A2TWRSLHWA69II,Tue Apr 28 14:00:27 PDT 2015,Tue Apr 28 14:01:12 PDT 2015,2015-04-28 22:02:38 UTC,Colorado,0
3LS2AMNW5G3O61ZFWFGMZZ8LZSBQO3,3M0556243SX7B7B1RH0DJS9IOCRNFS,A2A2W9PT9GZ477,Wed Apr 29 22:36:06 PDT 2015,Wed Apr 29 22:36:59 PDT 2015,2015-04-30 06:37:36 UTC,New York,0
3OCHAWUVGPXPP7FCK1JLMQN5CQRXKQ,3M0556243SX7B7B1RH0DJS9IOCRNFS,AT9BUFLGIP9Z5,Thu Apr 30 00:56:08 PDT 2015,Thu Apr 30 00:56:25 PDT 2015,2015-04-30 08:57:37 UTC,Illinois,0
3P59JYT76MXNRA22QLCKXRG5JW22TG,3M0556243SX7B7B1RH0DJS9IOCRNFS,A3IDJZM7H7WRU7,Thu Apr 30 22:31:15 PDT 2015,Thu Apr 30 22:31:27 PDT 2015,2015-05-01 06:32:36 UTC,North Carolina,0
3RXPCZQMQQOCXKY0NHDZTPRB0T4G1L,3M0556243SX7B7B1RH0DJS9IOCRNFS,APLQSM4J9E6LR,Wed Apr 29 00:03:54 PDT 2015,Wed Apr 29 00:04:08 PDT 2015,2015-04-29 08:07:38 UTC,New Jersey,0
30BXRYBRP5AJYH9E4BK27FT6C8RHWQ,3FK4G712NXDDVP8S5XHYPL2301TSSS,A3T5KRA1IDHS4I,Thu Apr 30 06:23:12 PDT 2015,Thu Apr 30 06:25:59 PDT 2015,2015-04-30 14:27:37 UTC,Virginia,0
36H9ULYP637DE1I92MDNF4NLTVZFJK,3FK4G712NXDDVP8S5XHYPL2301TSSS,A2HPFQL0QFGBCS,Wed Apr 29 13:24:40 PDT 2015,Wed Apr 29 13:24:52 PDT 2015,2015-04-29 21:27:38 UTC,Colorado,0
39K0FND3AIS8JI7MU34NHV4B09NMAO,3FK4G712NXDDVP8S5XHYPL2301TSSS,APLQSM4J9E6LR,Wed Apr 29 00:14:18 PDT 2015,Wed Apr 29 00:14:35 PDT 2015,2015-04-29 08:17:39 UTC,New Jersey,0
3ATTHHXXWB1YJCPOKYY99A8SKKPIXJ,3FK4G712NXDDVP8S5XHYPL2301TSSS,A2TWRSLHWA69II,Tue Apr 28 14:08:47 PDT 2015,Tue Apr 28 14:09:08 PDT 2015,2015-04-28 22:12:37 UTC,Massachusetts,0
3ON104KXQL9PM5LJP40JDQK2738W4M,3FK4G712NXDDVP8S5XHYPL2301TSSS,AW0QDI257BN65,Thu Apr 30 07:51:53 PDT 2015,Thu Apr 30 07:52:01 PDT 2015,2015-04-30 15:52:38 UTC,Idaho,0
3OONKJ5DKDW12VXQDXJW4ADMDQ9OBK,3FK4G712NXDDVP8S5XHYPL2301TSSS,AVIC8K2F2HGPW,Tue Apr 28 17:23:38 PDT 2015,Tue Apr 28 17:23:54 PDT 2015,2015-04-29 01:27:38 UTC,Oregon,0
3P4MQ7TPPYPHJ18H9SEAYQDN6SCBBR,3FK4G712NXDDVP8S5XHYPL2301TSSS,A259GEK5AHGM13,Wed Apr 29 04:57:29 PDT 2015,Wed Apr 29 05:03:38 PDT 2015,2015-04-29 13:07:40 UTC,Kentucky,0
3PDJHANYK6TL42U8DT7Y9LUTN5OH6C,3FK4G712NXDDVP8S5XHYPL2301TSSS,A2A2W9PT9GZ477,Thu Apr 30 00:43:45 PDT 2015,Thu Apr 30 00:44:16 PDT 2015,2015-04-30 08:47:36 UTC,Massachusetts,0
3TDXMTX3CC7L0X5SJBPJ9XV8NI3I66,3FK4G712NXDDVP8S5XHYPL2301TSSS,AT9BUFLGIP9Z5,Thu Apr 30 00:15:52 PDT 2015,Thu Apr 30 00:16:07 PDT 2015,2015-04-30 08:17:37 UTC,Tennessee,0
3TMSXRD2X7D8U6O02MHHFSDZUIB1WO,3FK4G712NXDDVP8S5XHYPL2301TSSS,A1U3PULHJJGGCC,Wed Apr 29 20:05:42 PDT 2015,Wed Apr 29 20:06:00 PDT 2015,2015-04-30 04:07:36 UTC,North Dakota,0
34MAJL3QP50SV7JVFKPH8T959AE43O,3X878VYTIEVI8MJEBAJONVNSOXMF79,AW0QDI257BN65,Thu Apr 30 07:50:55 PDT 2015,Thu Apr 30 07:51:09 PDT 2015,2015-04-30 15:52:38 UTC,New Mexico,0
3A1PQ49WVIUQXGTB7NVHEP3CFU6H1C,3X878VYTIEVI8MJEBAJONVNSOXMF79,A2A2W9PT9GZ477,Wed Apr 29 23:33:16 PDT 2015,Wed Apr 29 23:34:14 PDT 2015,2015-04-30 07:37:36 UTC,Indiana,0
3DHE4R9OCXOJM5GW6LDDY81GT1U2G5,3X878VYTIEVI8MJEBAJONVNSOXMF79,A253NTG1FPGB6D,Thu Apr 30 10:41:11 PDT 2015,Thu Apr 30 10:41:29 PDT 2015,2015-04-30 18:42:38 UTC,Montana,0
3F0BG9B9MQ0QUXY263GE1ZPS8CM7Y1,3X878VYTIEVI8MJEBAJONVNSOXMF79,AT9BUFLGIP9Z5,Thu Apr 30 00:52:35 PDT 2015,Thu Apr 30 00:52:57 PDT 2015,2015-04-30 08:57:36 UTC,Kansas,0
3FE2ERCCZYL36PY0W21XZUIBVYCPO3,3X878VYTIEVI8MJEBAJONVNSOXMF79,A3IDJZM7H7WRU7,Thu Apr 30 22:32:08 PDT 2015,Thu Apr 30 22:32:16 PDT 2015,2015-05-01 06:32:37 UTC,Washington,0
3N1FSUEFL6DQDZLS89VTL2VHZMV4DB,3X878VYTIEVI8MJEBAJONVNSOXMF79,A3T5KRA1IDHS4I,Wed Apr 29 14:07:03 PDT 2015,Wed Apr 29 14:07:20 PDT 2015,2015-04-29 22:07:38 UTC,Pennsylvania,0
3PH3VY7DJMA5P298AXQ97MXB7VLWZ1,3X878VYTIEVI8MJEBAJONVNSOXMF79,A2TWRSLHWA69II,Tue Apr 28 14:18:04 PDT 2015,Tue Apr 28 14:18:18 PDT 2015,2015-04-28 22:22:37 UTC,Oregon,0
3S96KQ6I9NHAUK0INAW1TA79FKOTD6,3X878VYTIEVI8MJEBAJONVNSOXMF79,A259GEK5AHGM13,Wed Apr 29 04:57:54 PDT 2015,Wed Apr 29 05:05:16 PDT 2015,2015-04-29 13:07:40 UTC,Kansas,0
3WEV0KO0ON59FKN3YARBJ5BND0LSDP,3X878VYTIEVI8MJEBAJONVNSOXMF79,APLQSM4J9E6LR,Tue Apr 28 16:20:35 PDT 2015,Tue Apr 28 16:21:18 PDT 2015,2015-04-29 00:22:37 UTC,New Jersey,0
3WZ36BJEV4THFN2Y9E5VYKJ9C0UTBJ,3X878VYTIEVI8MJEBAJONVNSOXMF79,A11GZNNVLEWRGF,Thu Apr 30 00:23:36 PDT 2015,Thu Apr 30 00:23:50 PDT 2015,2015-04-30 08:27:36 UTC,North Dakota,0
32Q90QCQ1TYGJ7OVPWTTY12YWKTEKB,3EFNPKWBMS19AZ316GXD77O8DTC30P,A519N987YDT5Q,Wed Apr 29 17:30:23 PDT 2015,Wed Apr 29 17:33:15 PDT 2015,2015-04-30 01:37:37 UTC,California,0
33CID571056OTFQGLCOYUABGUU4L3O,3EFNPKWBMS19AZ316GXD77O8DTC30P,APLQSM4J9E6LR,Tue Apr 28 23:58:15 PDT 2015,Tue Apr 28 23:58:28 PDT 2015,2015-04-29 08:02:38 UTC,New Jersey,0
3EJPLAJKENT7VNU2JFD59SYYJV66ZS,3EFNPKWBMS19AZ316GXD77O8DTC30P,AT9BUFLGIP9Z5,Thu Apr 30 00:30:59 PDT 2015,Thu Apr 30 00:31:11 PDT 2015,2015-04-30 08:32:36 UTC,Alaska,0
3IKZ72A5B5T9XR9UHK5F8B423HEFN3,3EFNPKWBMS19AZ316GXD77O8DTC30P,A35FPE0929YLKR,Thu Apr 30 08:03:09 PDT 2015,Thu Apr 30 08:03:20 PDT 2015,2015-04-30 16:07:37 UTC,Hawaii,0
3J2UYBXQQMPAT2OCFL0D3TVC1ON06U,3EFNPKWBMS19AZ316GXD77O8DTC30P,A2A2W9PT9GZ477,Thu Apr 30 00:57:47 PDT 2015,Thu Apr 30 00:58:23 PDT 2015,2015-04-30 09:02:37 UTC,Arkansas,0
3KV0LJBBH3Y0IZT3WEQ9CLTL1FLRMG,3EFNPKWBMS19AZ316GXD77O8DTC30P,A253NTG1FPGB6D,Thu Apr 30 10:42:38 PDT 2015,Thu Apr 30 10:42:54 PDT 2015,2015-04-30 18:47:37 UTC,Arizona,0
3NKQQ8O39ZIPUXF7NFMBY6TBZ0RDUI,3EFNPKWBMS19AZ316GXD77O8DTC30P,AW0QDI257BN65,Thu Apr 30 07:47:41 PDT 2015,Thu Apr 30 07:47:53 PDT 2015,2015-04-30 15:52:37 UTC,Louisiana,0
3OVR4I9USQWK28PXDV1DL12GIZB4Q3,3EFNPKWBMS19AZ316GXD77O8DTC30P,AVIC8K2F2HGPW,Tue Apr 28 17:27:07 PDT 2015,Tue Apr 28 17:27:32 PDT 2015,2015-04-29 01:27:39 UTC,Wyoming,0
3TK8OJTYM2YYW97XXENBUMCJQPDVPA,3EFNPKWBMS19AZ316GXD77O8DTC30P,A1U3PULHJJGGCC,Wed Apr 29 19:42:13 PDT 2015,Wed Apr 29 19:42:57 PDT 2015,2015-04-30 03:47:36 UTC,Georgia,0
3WR9XG3T64OAWQKIHWS7LALLED6471,3EFNPKWBMS19AZ316GXD77O8DTC30P,A3IDJZM7H7WRU7,Thu Apr 30 22:32:16 PDT 2015,Thu Apr 30 22:32:28 PDT 2015,2015-05-01 06:32:37 UTC,Maryland,0
308Q0PEVB9Q8IG7QHISVT7MADIU9IP,33P2GD6NRN5QHXH4PUWXUL4RAWZKHI,A259GEK5AHGM13,Wed Apr 29 04:58:35 PDT 2015,Wed Apr 29 05:07:23 PDT 2015,2015-04-29 13:07:41 UTC,West Virginia,0
36H9ULYP637DE1I92MDNF4NLTWKFJ7,33P2GD6NRN5QHXH4PUWXUL4RAWZKHI,A1U3PULHJJGGCC,Wed Apr 29 19:58:29 PDT 2015,Wed Apr 29 19:58:47 PDT 2015,2015-04-30 04:02:36 UTC,Michigan,0
3AAPLD8UCDUR605K96FRKVM78E9THC,33P2GD6NRN5QHXH4PUWXUL4RAWZKHI,A3T5KRA1IDHS4I,Thu Apr 30 06:45:01 PDT 2015,Thu Apr 30 06:45:18 PDT 2015,2015-04-30 14:47:37 UTC,Wyoming,0
3C5W7UE9CG3KFVFF5DW113F92WWMXX,33P2GD6NRN5QHXH4PUWXUL4RAWZKHI,A13STUE0VL42FA,Thu Apr 30 06:23:53 PDT 2015,Thu Apr 30 06:24:09 PDT 2015,2015-04-30 14:27:37 UTC,Kansas,0
3OVR4I9USQWK28PXDV1DL12GJ2RQ4C,33P2GD6NRN5QHXH4PUWXUL4RAWZKHI,AW0QDI257BN65,Thu Apr 30 07:46:46 PDT 2015,Thu Apr 30 07:46:56 PDT 2015,2015-04-30 15:47:37 UTC,Colorado,0
3PWWM24LHTB4TQAENN1P6VKI4HX828,33P2GD6NRN5QHXH4PUWXUL4RAWZKHI,A2A2W9PT9GZ477,Thu Apr 30 00:54:11 PDT 2015,Thu Apr 30 00:54:54 PDT 2015,2015-04-30 08:57:36 UTC,South Carolina,0
3QEMNNSB2YCNWM3BA7T0OEFRQNJ7DU,33P2GD6NRN5QHXH4PUWXUL4RAWZKHI,A2HPFQL0QFGBCS,Wed Apr 29 13:18:59 PDT 2015,Wed Apr 29 13:19:11 PDT 2015,2015-04-29 21:22:37 UTC,Kentucky,0
3TVRFO09GLS09DXU51VM1Q0K1OQLX7,33P2GD6NRN5QHXH4PUWXUL4RAWZKHI,APLQSM4J9E6LR,Tue Apr 28 16:25:36 PDT 2015,Tue Apr 28 16:31:24 PDT 2015,2015-04-29 00:32:37 UTC,New Jersey,0
3UJ1CZ6IZI2EB78AJ49SLTNV0LUS5S,33P2GD6NRN5QHXH4PUWXUL4RAWZKHI,AT9BUFLGIP9Z5,Thu Apr 30 00:59:47 PDT 2015,Thu Apr 30 01:00:02 PDT 2015,2015-04-30 09:02:37 UTC,Georgia,0
3WS1NTTKEZP6CVHNGE3HXZ8PUL40F7,33P2GD6NRN5QHXH4PUWXUL4RAWZKHI,A1R0689JPSQ3OF,Tue Apr 28 11:24:32 PDT 2015,Tue Apr 28 11:25:11 PDT 2015,2015-04-28 19:27:56 UTC,Maine,0
33FBRBDW6PCHR82GKGQVI8T4HAYC8E,37PGLWGSJTJQDSSOVCEIUX56A9EKIB,A11MA9JOKGG2GW,Fri May 01 01:12:54 PDT 2015,Fri May 01 01:14:28 PDT 2015,2015-05-01 09:17:36 UTC,Texas,0
3FDJT1UU75LGNOV2EV0QU7WLKS25KC,37PGLWGSJTJQDSSOVCEIUX56A9EKIB,A253NTG1FPGB6D,Thu Apr 30 10:44:28 PDT 2015,Thu Apr 30 10:44:42 PDT 2015,2015-04-30 18:47:38 UTC,Hawaii,0
3HFNH7HEMIR0EOIH8W3EUQZJ85FGQZ,37PGLWGSJTJQDSSOVCEIUX56A9EKIB,AW0QDI257BN65,Wed Apr 29 08:56:56 PDT 2015,Wed Apr 29 09:06:15 PDT 2015,2015-04-29 17:07:38 UTC,California,0
3JJVG1YBECAFULR88INXV4DVXZTB50,37PGLWGSJTJQDSSOVCEIUX56A9EKIB,A3IDJZM7H7WRU7,Thu Apr 30 22:36:20 PDT 2015,Thu Apr 30 22:36:33 PDT 2015,2015-05-01 06:37:37 UTC,South Carolina,0
3LKC68YZ3BGTQYV18OFSROQ7NTVWOG,37PGLWGSJTJQDSSOVCEIUX56A9EKIB,AT9BUFLGIP9Z5,Thu Apr 30 00:33:03 PDT 2015,Thu Apr 30 00:33:14 PDT 2015,2015-04-30 08:37:36 UTC,North Dakota,0
3LOTDFNYA8CZKLI89LW24UHTVS4FWD,37PGLWGSJTJQDSSOVCEIUX56A9EKIB,A2A2W9PT9GZ477,Thu Apr 30 00:21:31 PDT 2015,Thu Apr 30 00:22:11 PDT 2015,2015-04-30 08:22:38 UTC,Vermont,0
3PMBY0YE28GH5DLQP8W9I4OF0COC92,37PGLWGSJTJQDSSOVCEIUX56A9EKIB,AVIC8K2F2HGPW,Tue Apr 28 17:25:01 PDT 2015,Tue Apr 28 17:25:11 PDT 2015,2015-04-29 01:27:38 UTC,South Dakota,0
3SKRO2GZ724HZ6UJD8YERHJ47ALK1S,37PGLWGSJTJQDSSOVCEIUX56A9EKIB,APLQSM4J9E6LR,Tue Apr 28 23:44:33 PDT 2015,Tue Apr 28 23:44:59 PDT 2015,2015-04-29 07:47:38 UTC,New Jersey,0
3TS1AR6UQRRKU6H71DOQCEIC21K7FS,37PGLWGSJTJQDSSOVCEIUX56A9EKIB,A1U3PULHJJGGCC,Wed Apr 29 19:57:04 PDT 2015,Wed Apr 29 19:57:25 PDT 2015,2015-04-30 03:57:37 UTC,Louisiana,0
3YT88D1N09BD998Y0CCXFAY16W4K3U,37PGLWGSJTJQDSSOVCEIUX56A9EKIB,A35FPE0929YLKR,Thu Apr 30 08:01:15 PDT 2015,Thu Apr 30 08:01:29 PDT 2015,2015-04-30 16:02:38 UTC,Oklahoma,0
33JKGHPFYD7F311B379S31OB0IVMNM,3IJ95K7NDXPDP77W216V1D9UPRRNGR,A253NTG1FPGB6D,Thu Apr 30 10:10:20 PDT 2015,Thu Apr 30 10:10:36 PDT 2015,2015-04-30 18:12:39 UTC,Maryland,0
34HJIJKLP69C7GLEZUVNRO1O0U7V4C,3IJ95K7NDXPDP77W216V1D9UPRRNGR,A35FPE0929YLKR,Thu Apr 30 07:59:00 PDT 2015,Thu Apr 30 07:59:10 PDT 2015,2015-04-30 16:02:37 UTC,Arizona,0
38BQUHLA9XDXLM1N4M95IQOGPRGMOE,3IJ95K7NDXPDP77W216V1D9UPRRNGR,AT9BUFLGIP9Z5,Thu Apr 30 00:14:53 PDT 2015,Thu Apr 30 00:15:06 PDT 2015,2015-04-30 08:17:37 UTC,Pennsylvania,0
3AWETUDC935NO7P3LGMU6VO3SM1IZY,3IJ95K7NDXPDP77W216V1D9UPRRNGR,A2A2W9PT9GZ477,Thu Apr 30 00:54:56 PDT 2015,Thu Apr 30 00:55:28 PDT 2015,2015-04-30 08:57:37 UTC,Oklahoma,0
3DL65MZB8ESY09C7XJCVAIPQSCHCEW,3IJ95K7NDXPDP77W216V1D9UPRRNGR,A13STUE0VL42FA,Thu Apr 30 06:19:07 PDT 2015,Thu Apr 30 06:19:24 PDT 2015,2015-04-30 14:22:37 UTC,Tennessee,0
3DY46V3X3QVD55AZ78WKSID3M1B55S,3IJ95K7NDXPDP77W216V1D9UPRRNGR,A1U3PULHJJGGCC,Wed Apr 29 19:55:37 PDT 2015,Wed Apr 29 19:55:57 PDT 2015,2015-04-30 03:57:36 UTC,Indiana,0
3H7XDTSHKD45YLE3K52KMFH5W67GWE,3IJ95K7NDXPDP77W216V1D9UPRRNGR,A2HPFQL0QFGBCS,Wed Apr 29 13:06:35 PDT 2015,Wed Apr 29 13:10:27 PDT 2015,2015-04-29 21:12:37 UTC,Connecticut,0
3HL8HNGX46EO8P50GAMAQA9IYT3F9C,3IJ95K7NDXPDP77W216V1D9UPRRNGR,A3IDJZM7H7WRU7,Thu Apr 30 22:37:34 PDT 2015,Thu Apr 30 22:37:42 PDT 2015,2015-05-01 06:42:45 UTC,Utah,0
3X1FV8S5JY4SJWEYUVXO0DYRPWWVG8,3IJ95K7NDXPDP77W216V1D9UPRRNGR,AVIC8K2F2HGPW,Tue Apr 28 16:11:19 PDT 2015,Tue Apr 28 16:11:57 PDT 2015,2015-04-29 00:12:38 UTC,Kansas,0
