AssignmentId,WorkerId,HITId,AcceptTime,SubmitTime,ApprovalTime,State,GDP
32ZKVD547G0CG644UZZ4G7FBIEF3B0,A3H2IJ9PWVEQRU,3S8A4GJRD3GO0JRZSFJ0Z3QIHX3V6P,Fri Apr 17 08:36:25 PDT 2015,Fri Apr 17 08:37:02 PDT 2015,2015-04-17 16:37:37 UTC,South Dakota,36959.00
3907X2AHF1IPZI9V9430SHF8T8EP2O,AU3WQKISBW5MZ,3S8A4GJRD3GO0JRZSFJ0Z3QIHX3V6P,Sun Apr 19 00:01:38 PDT 2015,Sun Apr 19 00:02:08 PDT 2015,2015-04-19 08:02:37 UTC,Minnesota,0.26
3GGAI1SQEWBWCX4KEH0ENQUZ0VPMC9,A2T2D6DDA5X5DZ,3S8A4GJRD3GO0JRZSFJ0Z3QIHX3V6P,Mon Apr 20 00:52:07 PDT 2015,Mon Apr 20 00:52:52 PDT 2015,2015-04-20 08:57:37 UTC,Tennessee,252127.00
3M68NM076IKYTW8B9YJSNPWZAWSR6P,A39YLF16LSEZF5,3S8A4GJRD3GO0JRZSFJ0Z3QIHX3V6P,Sun Apr 19 12:29:27 PDT 2015,Sun Apr 19 12:29:53 PDT 2015,2015-04-19 20:32:37 UTC,California,1546125.00
3OLF68YTNAE2D8F58G0AM5K23Q4FA3,A32FN27SSDQ3Q7,3S8A4GJRD3GO0JRZSFJ0Z3QIHX3V6P,Sun Apr 19 10:40:33 PDT 2015,Sun Apr 19 10:40:44 PDT 2015,2015-04-19 18:42:39 UTC,California,1846757.00
3S06PH7KSSH9L0O9LRCRN4OENKD1DN,A27N78ZVOGSIAU,3S8A4GJRD3GO0JRZSFJ0Z3QIHX3V6P,Mon Apr 20 07:32:17 PDT 2015,Mon Apr 20 07:32:32 PDT 2015,2015-04-20 15:32:39 UTC,Wisconsin,240429.00
3TPZPLC3M1PEK05ED4H5BRK0ZMD3PC,ANB51V4Y2O7FR,3S8A4GJRD3GO0JRZSFJ0Z3QIHX3V6P,Sat Apr 18 22:51:18 PDT 2015,Sat Apr 18 22:51:35 PDT 2015,2015-04-19 06:52:36 UTC,Montana,35891.00
3VJ40NV2QJ01YHR7DJAH44J8JGZOT2,APLQSM4J9E6LR,3S8A4GJRD3GO0JRZSFJ0Z3QIHX3V6P,Sun Apr 19 02:35:32 PDT 2015,Sun Apr 19 02:35:48 PDT 2015,2015-04-19 10:37:36 UTC,Connecticut,216174.00
3Z3ZLGNNSJ7ZKC6TDHWUBWAA4B73QX,AYALPYEQ512PP,3S8A4GJRD3GO0JRZSFJ0Z3QIHX3V6P,Thu Apr 16 11:25:12 PDT 2015,Thu Apr 16 11:25:50 PDT 2015,2015-04-16 19:27:37 UTC,Delaware,54156.00
32Q90QCQ1TYGJ7OVPWTTY12YWU3EK5,AYALPYEQ512PP,3PA41K45VNHUZZ88PDFTZP1WQKM7PF,Thu Apr 16 10:42:59 PDT 2015,Thu Apr 16 10:43:50 PDT 2015,2015-04-16 18:47:38 UTC,Maryland,273333.00
32Z9ZLUT1MXBT80CDPTSQLGK8NOOHE,A39YLF16LSEZF5,3PA41K45VNHUZZ88PDFTZP1WQKM7PF,Sun Apr 19 12:17:05 PDT 2015,Sun Apr 19 12:17:23 PDT 2015,2015-04-19 20:17:38 UTC,North Dakota,30310.00
33CID571056OTFQGLCOYUABGUDKL36,AT9BUFLGIP9Z5,3PA41K45VNHUZZ88PDFTZP1WQKM7PF,Sun Apr 19 21:54:56 PDT 2015,Sun Apr 19 21:55:09 PDT 2015,2015-04-20 05:57:37 UTC,RHODE ISLAND,47364.00
36U2A8VAG2CEPC5MPX5N54UEEEAKY8,ARO1UXSXU5QLI,3PA41K45VNHUZZ88PDFTZP1WQKM7PF,Sun Apr 19 21:49:20 PDT 2015,Sun Apr 19 21:49:56 PDT 2015,2015-04-20 05:52:37 UTC,Alabama,170014.00
3BWI6RSP7HMSOSHB624KUWXCQDGE7I,AGMJCJ660ULYJ,3PA41K45VNHUZZ88PDFTZP1WQKM7PF,Fri Apr 17 09:05:54 PDT 2015,Fri Apr 17 09:06:14 PDT 2015,2015-04-17 17:07:37 UTC,Delaware,61828.00
3GDTJDAPVVOU0UE7X5K9L4YGA4W8MH,A1VHFLDO4EPKT4,3PA41K45VNHUZZ88PDFTZP1WQKM7PF,Sun Apr 19 15:30:42 PDT 2015,Sun Apr 19 15:33:45 PDT 2015,2015-04-19 23:37:37 UTC,Nebraska,85458.00
3R0T90IZ1TPWKN8Y3E2JALA2418GCA,AP8QAMZAVW4TJ,3PA41K45VNHUZZ88PDFTZP1WQKM7PF,Thu Apr 16 10:10:51 PDT 2015,Thu Apr 16 10:11:28 PDT 2015,2015-04-16 18:12:38 UTC,Arizona,264.82
3RKNTXVS3NBSFSIGOZ4RV1NBEWJA4Q,A3H2IJ9PWVEQRU,3PA41K45VNHUZZ88PDFTZP1WQKM7PF,Fri Apr 17 06:58:54 PDT 2015,Fri Apr 17 06:59:29 PDT 2015,2015-04-17 15:02:39 UTC,Oregon,161573.00
3YHH42UU5CSSCNRJ2P6FSCD9R0UL03,AU3WQKISBW5MZ,3PA41K45VNHUZZ88PDFTZP1WQKM7PF,Sun Apr 19 00:08:20 PDT 2015,Sun Apr 19 00:08:45 PDT 2015,2015-04-19 08:12:37 UTC,Arkansas,0.10
3483FV8BEFWHPCRQU84RMHORY4C62P,A39YLF16LSEZF5,3JTPR5MTZSPE14X9OSVO5O1154M5KY,Sun Apr 19 12:24:17 PDT 2015,Sun Apr 19 12:24:40 PDT 2015,2015-04-19 20:27:37 UTC,Oklahoma,106937.00
3F6KKYWMNCECZ7VYQEAPKB1HQD9NDS,AYALPYEQ512PP,3JTPR5MTZSPE14X9OSVO5O1154M5KY,Thu Apr 16 11:42:08 PDT 2015,Thu Apr 16 11:42:37 PDT 2015,2015-04-16 19:47:38 UTC,Nebraska,85458.00
3HOSI13XH013DV4L1KWMO6PNCG1DD8,AU3WQKISBW5MZ,3JTPR5MTZSPE14X9OSVO5O1154M5KY,Sun Apr 19 00:10:38 PDT 2015,Sun Apr 19 00:10:58 PDT 2015,2015-04-19 08:12:37 UTC,Delaware,0.06
3HVVDCPGTF5DSVV9J6JF6VHAXR0TYM,ARO1UXSXU5QLI,3JTPR5MTZSPE14X9OSVO5O1154M5KY,Sun Apr 19 20:59:07 PDT 2015,Sun Apr 19 21:07:31 PDT 2015,2015-04-20 05:07:38 UTC,Connecticut,763683.00
3KJYX6QCMAO2AY4Z21IRXQQ7H6SJVF,ANB51V4Y2O7FR,3JTPR5MTZSPE14X9OSVO5O1154M5KY,Sat Apr 18 08:25:48 PDT 2015,Sat Apr 18 08:27:30 PDT 2015,2015-04-18 16:27:44 UTC,Georgia,397756.00
3N2BF7Y2VR7NT5F009EFYHRFDKQHM3,A37SZ84T6GDN7T,3JTPR5MTZSPE14X9OSVO5O1154M5KY,Fri Apr 17 23:22:08 PDT 2015,Fri Apr 17 23:22:45 PDT 2015,2015-04-18 07:27:36 UTC,Pennsylvania,553301.00
3PDJHANYK6TL42U8DT7Y9LUTNMRH6D,A32FN27SSDQ3Q7,3JTPR5MTZSPE14X9OSVO5O1154M5KY,Sun Apr 19 10:36:51 PDT 2015,Sun Apr 19 10:37:02 PDT 2015,2015-04-19 18:37:39 UTC,Tennessee,252127.00
3PH3VY7DJMA5P298AXQ97MXB7FFWZZ,A3B0QYA9FDRPXK,3JTPR5MTZSPE14X9OSVO5O1154M5KY,Sun Apr 19 14:30:33 PDT 2015,Sun Apr 19 14:30:52 PDT 2015,2015-04-19 22:32:37 UTC,Maryland,273333.00
3VHHR074H4U6UYR3NORO7RNWZDR7LE,A187PGJ8BQDVR3,3JTPR5MTZSPE14X9OSVO5O1154M5KY,Sat Apr 18 08:26:06 PDT 2015,Sat Apr 18 08:27:22 PDT 2015,2015-04-18 16:27:44 UTC,Florida,0.74
3YZ8UPK3VUZFP59TNJR0E0BTD9NCU6,AP8QAMZAVW4TJ,3JTPR5MTZSPE14X9OSVO5O1154M5KY,Thu Apr 16 09:58:00 PDT 2015,Thu Apr 16 10:00:47 PDT 2015,2015-04-16 18:02:38 UTC,Missouri,249.83
32M8BPYGAUZNXQUYVOY5LO8XHDPIGP,AU3WQKISBW5MZ,3VO4XFFP15ZFZB9NPQUIZUR6VG87Q6,Sun Apr 19 00:12:25 PDT 2015,Sun Apr 19 00:12:41 PDT 2015,2015-04-19 08:17:36 UTC,Maine,0.05
33PPUNGG39I0H6SMB3G3KNPUFZKRZ9,A32FN27SSDQ3Q7,3VO4XFFP15ZFZB9NPQUIZUR6VG87Q6,Sun Apr 19 10:30:52 PDT 2015,Sun Apr 19 10:31:05 PDT 2015,2015-04-19 18:32:37 UTC,Rhode Island,47364.00
36H9ULYP637DE1I92MDNF4NLTDHJF6,APLQSM4J9E6LR,3VO4XFFP15ZFZB9NPQUIZUR6VG87Q6,Sun Apr 19 02:28:27 PDT 2015,Sun Apr 19 02:28:45 PDT 2015,2015-04-19 10:32:40 UTC,Washington,322778.00
3HRMW88U173CI594217USPSYR4JM03,A1VMHE2T0NH4GS,3VO4XFFP15ZFZB9NPQUIZUR6VG87Q6,Sat Apr 18 10:42:12 PDT 2015,Sat Apr 18 10:42:25 PDT 2015,2015-04-18 18:42:39 UTC,California,1900.46
3OUYGIZWR8BI386HUHZM9TMTW6E0PR,AGMJCJ660ULYJ,3VO4XFFP15ZFZB9NPQUIZUR6VG87Q6,Fri Apr 17 09:23:10 PDT 2015,Fri Apr 17 09:23:22 PDT 2015,2015-04-17 17:27:38 UTC,Maine,49709.00
3OWEPKL08APWIYUOZ173KJRL4A47NX,A125RSTX05PU4O,3VO4XFFP15ZFZB9NPQUIZUR6VG87Q6,Sun Apr 19 19:28:15 PDT 2015,Sun Apr 19 19:29:39 PDT 2015,2015-04-20 03:32:36 UTC,New Jersey,474.94
3S3AMIZX3VIT83Y71O1B4075RCWDC7,A3H2IJ9PWVEQRU,3VO4XFFP15ZFZB9NPQUIZUR6VG87Q6,Fri Apr 17 06:55:31 PDT 2015,Fri Apr 17 06:56:01 PDT 2015,2015-04-17 14:57:38 UTC,Wisconsin,240429.00
3TK8OJTYM2YYW97XXENBUMCJQ6WVPR,ANB51V4Y2O7FR,3VO4XFFP15ZFZB9NPQUIZUR6VG87Q6,Sat Apr 18 19:55:52 PDT 2015,Sat Apr 18 19:56:14 PDT 2015,2015-04-19 03:57:37 UTC,Arizona,248888.00
3TS1AR6UQRRKU6H71DOQCEIC2BM7FE,AYALPYEQ512PP,3VO4XFFP15ZFZB9NPQUIZUR6VG87Q6,Thu Apr 16 11:57:02 PDT 2015,Thu Apr 16 11:57:36 PDT 2015,2015-04-16 20:02:38 UTC,Washington,351857.00
3XUHV3NRVLBPLYUU8AXTHFGTRKZH52,AP8QAMZAVW4TJ,3VO4XFFP15ZFZB9NPQUIZUR6VG87Q6,Thu Apr 16 10:16:18 PDT 2015,Thu Apr 16 10:16:47 PDT 2015,2015-04-16 18:17:38 UTC,Illinois,654.94
3137ONMDKHIBHLSCZ58E09A5PLNGEL,ARO1UXSXU5QLI,3SU800BH865HXMLJ2YNT9M5Q3R5QUR,Sun Apr 19 21:07:50 PDT 2015,Sun Apr 19 21:09:05 PDT 2015,2015-04-20 05:12:37 UTC,Maine,216174.00
37XITHEISXMN9DHCJPWV9PO96IERCS,A3B0QYA9FDRPXK,3SU800BH865HXMLJ2YNT9M5Q3R5QUR,Sun Apr 19 14:25:15 PDT 2015,Sun Apr 19 14:25:45 PDT 2015,2015-04-19 22:27:36 UTC,New York,1144481.00
39LNWE0K4V9628VTFTNMP39OQMCUIB,A2T2D6DDA5X5DZ,3SU800BH865HXMLJ2YNT9M5Q3R5QUR,Mon Apr 20 00:58:52 PDT 2015,Mon Apr 20 00:59:44 PDT 2015,2015-04-20 09:02:38 UTC,South Carolina,156384.00
3AZHRG4CU5XBWJ1UWJ2FWQJSR7730X,A1U3PULHJJGGCC,3SU800BH865HXMLJ2YNT9M5Q3R5QUR,Thu Apr 16 10:32:00 PDT 2015,Thu Apr 16 10:32:43 PDT 2015,2015-04-16 18:37:38 UTC,West Virginia,28034.00
3NKQQ8O39ZIPUXF7NFMBY6TBY9ZDU7,AP8QAMZAVW4TJ,3SU800BH865HXMLJ2YNT9M5Q3R5QUR,Thu Apr 16 10:11:30 PDT 2015,Thu Apr 16 10:12:09 PDT 2015,2015-04-16 18:12:38 UTC,Arkansas,108.75
3OXV7EAXLF36AUN9Y8IW5RTJ4IC630,A39YLF16LSEZF5,3SU800BH865HXMLJ2YNT9M5Q3R5QUR,Sun Apr 19 12:25:03 PDT 2015,Sun Apr 19 12:27:32 PDT 2015,2015-04-19 20:27:37 UTC,Colorado,303024.00
3PIWWX1FJKJTJ345LC48U2FDMDZJJW,AYALPYEQ512PP,3SU800BH865HXMLJ2YNT9M5Q3R5QUR,Thu Apr 16 10:36:19 PDT 2015,Thu Apr 16 10:36:51 PDT 2015,2015-04-16 18:37:39 UTC,Ohio,471508.00
3X1FV8S5JY4SJWEYUVXO0DYRPF4GV3,A32FN27SSDQ3Q7,3SU800BH865HXMLJ2YNT9M5Q3R5QUR,Sun Apr 19 10:37:44 PDT 2015,Sun Apr 19 10:37:52 PDT 2015,2015-04-19 18:42:38 UTC,Washington,322778.00
3Y5140Z9DYTTA3NXY7OSFXMPI0JIPS,A3H2IJ9PWVEQRU,3SU800BH865HXMLJ2YNT9M5Q3R5QUR,Fri Apr 17 06:55:03 PDT 2015,Fri Apr 17 06:55:30 PDT 2015,2015-04-17 14:57:38 UTC,Colorado,248603.00
3YJ6NA41JCTP5E73GP9SRY1PVIRJPU,ANB51V4Y2O7FR,3SU800BH865HXMLJ2YNT9M5Q3R5QUR,Sat Apr 18 08:25:11 PDT 2015,Sat Apr 18 08:25:47 PDT 2015,2015-04-18 16:27:44 UTC,New Jersey,474936.00
31QNSG6A5S6BFR7KTZIK2M1QFFA87F,A2T2D6DDA5X5DZ,34KYK9TV2RLEE3RQUBV3ZWS3WUKSB2,Mon Apr 20 01:15:49 PDT 2015,Mon Apr 20 01:16:31 PDT 2015,2015-04-20 09:17:38 UTC,Montana,35891.00
339ANSOTR6FSZCQHLFJKJG0QON9KIJ,AYALPYEQ512PP,34KYK9TV2RLEE3RQUBV3ZWS3WUKSB2,Thu Apr 16 10:25:52 PDT 2015,Thu Apr 16 10:31:42 PDT 2015,2015-04-16 18:32:38 UTC,California,1846757.00
35GCEFQ6I618Y47K0DF72PME9M23ZH,AU3WQKISBW5MZ,34KYK9TV2RLEE3RQUBV3ZWS3WUKSB2,Mon Apr 20 08:46:31 PDT 2015,Mon Apr 20 08:47:07 PDT 2015,2015-04-20 16:47:36 UTC,Alabama,0.17
36AHBNMV1SP6B6ZCXGJ01RZOU5LDYW,A27N78ZVOGSIAU,34KYK9TV2RLEE3RQUBV3ZWS3WUKSB2,Mon Apr 20 07:37:08 PDT 2015,Mon Apr 20 07:37:26 PDT 2015,2015-04-20 15:37:38 UTC,South Carolina,156384.00
3CPLWGV3MPC0WHIHEY5NYFIRZ1P9NA,A199Y09ZSTQGIV,34KYK9TV2RLEE3RQUBV3ZWS3WUKSB2,Mon Apr 20 15:48:11 PDT 2015,Mon Apr 20 15:50:08 PDT 2015,2015-04-20 23:52:36 UTC,Michigan,368.96
3HYA4D452SWD85K1V17VGN14RYA2F9,AGMJCJ660ULYJ,34KYK9TV2RLEE3RQUBV3ZWS3WUKSB2,Fri Apr 17 09:04:48 PDT 2015,Fri Apr 17 09:05:09 PDT 2015,2015-04-17 17:07:37 UTC,Mississippi,91782.00
3RJSC4XJ117EAYOYA2Q8BNHC5ET051,A1CPLZSLNP0FI7,34KYK9TV2RLEE3RQUBV3ZWS3WUKSB2,Tue Apr 21 17:28:39 PDT 2015,Tue Apr 21 17:28:53 PDT 2015,2015-04-22 01:32:36 UTC,Michigan,382544.00
3S96KQ6I9NHAUK0INAW1TA79F2SDTU,APLQSM4J9E6LR,34KYK9TV2RLEE3RQUBV3ZWS3WUKSB2,Sun Apr 19 02:27:19 PDT 2015,Sun Apr 19 02:27:39 PDT 2015,2015-04-19 10:32:39 UTC,Virginia,397025.00
3TVRFO09GLS09DXU51VM1Q0K18MXLJ,A2L2JF1JIRQHF7,34KYK9TV2RLEE3RQUBV3ZWS3WUKSB2,Sun Apr 19 22:35:22 PDT 2015,Sun Apr 19 22:35:35 PDT 2015,2015-04-20 06:37:37 UTC,Kentucky,0.16
3VZLGYJEYMNKE2EYK2MV95BIGHMXZU,A1VHFLDO4EPKT4,34KYK9TV2RLEE3RQUBV3ZWS3WUKSB2,Sun Apr 19 15:36:35 PDT 2015,Sun Apr 19 15:37:14 PDT 2015,2015-04-19 23:37:37 UTC,New Mexico,84460.00
3018Q3ZVOJ3ZGYKEZB043UYL6C1RAS,A37SZ84T6GDN7T,3B9J25CZ25QXO8JW8BRYAGYLEFKSC9,Fri Apr 17 23:54:13 PDT 2015,Fri Apr 17 23:54:36 PDT 2015,2015-04-18 07:57:36 UTC,Arkansas,98331.00
337RC3OW06F85OSZ5MU4D53ZLXULVK,A39YLF16LSEZF5,3B9J25CZ25QXO8JW8BRYAGYLEFKSC9,Sun Apr 19 12:15:29 PDT 2015,Sun Apr 19 12:15:50 PDT 2015,2015-04-19 20:17:37 UTC,Kansas,98110.00
379J5II41PTR3D6DAW5UD1FDL2DLE0,APLQSM4J9E6LR,3B9J25CZ25QXO8JW8BRYAGYLEFKSC9,Mon Apr 20 02:35:43 PDT 2015,Mon Apr 20 02:36:00 PDT 2015,2015-04-20 10:37:38 UTC,West Virginia,61652.00
39L1G8WVWR4B38MCS26FAV22W5013X,ANB51V4Y2O7FR,3B9J25CZ25QXO8JW8BRYAGYLEFKSC9,Sat Apr 18 08:37:19 PDT 2015,Sat Apr 18 08:37:44 PDT 2015,2015-04-18 16:42:37 UTC,Colorado,248603.00
3BEFOD78W76THTR5L2UW4SIB8HS4MW,AU3WQKISBW5MZ,3B9J25CZ25QXO8JW8BRYAGYLEFKSC9,Sat Apr 18 20:54:34 PDT 2015,Sat Apr 18 20:55:12 PDT 2015,2015-04-19 04:57:37 UTC,New York,1.14
3P1L2B7AD22DF4J24A8QID9RP4IOL6,A2T2D6DDA5X5DZ,3B9J25CZ25QXO8JW8BRYAGYLEFKSC9,Mon Apr 20 00:31:29 PDT 2015,Mon Apr 20 00:32:50 PDT 2015,2015-04-20 08:37:37 UTC,Texas,1223511.00
3QXNC7EIPJ8XBLQADS3PN3MER5Z095,AHBD716JZ2RDG,3B9J25CZ25QXO8JW8BRYAGYLEFKSC9,Sat Apr 18 19:03:33 PDT 2015,Sat Apr 18 19:03:48 PDT 2015,2015-04-19 03:07:39 UTC,Vermont,24445.00
3RGU30DZTBLJKBAQO9H0AU7UQF4MJT,A27N78ZVOGSIAU,3B9J25CZ25QXO8JW8BRYAGYLEFKSC9,Mon Apr 20 07:37:50 PDT 2015,Mon Apr 20 07:38:04 PDT 2015,2015-04-20 15:42:37 UTC,Virginia,397025.00
3TDXMTX3CC7L0X5SJBPJ9XV8NSSI6F,AYALPYEQ512PP,3B9J25CZ25QXO8JW8BRYAGYLEFKSC9,Thu Apr 16 11:08:45 PDT 2015,Thu Apr 16 11:09:29 PDT 2015,2015-04-16 19:12:39 UTC,Vermont,25442.00
3X87C8JFV7O34TR83WXVJ4IMWZ6SQU,AT9BUFLGIP9Z5,3B9J25CZ25QXO8JW8BRYAGYLEFKSC9,Sun Apr 19 21:50:12 PDT 2015,Sun Apr 19 21:50:24 PDT 2015,2015-04-20 05:52:37 UTC,LOUISIANA,222218.00
34X6J5FLPUBA5Q8IG2OHR3RZ0ETJQ1,AFXNF8FWT090W,3L84EBDQ37FHJNICVFZU7DKJ2UGKKX,Sat Apr 18 13:14:45 PDT 2015,Sat Apr 18 13:17:23 PDT 2015,2015-04-18 21:17:38 UTC,Alabama,170000.00
36H9ULYP637DE1I92MDNF4NLTDBJF0,ANB51V4Y2O7FR,3L84EBDQ37FHJNICVFZU7DKJ2UGKKX,Sat Apr 18 22:55:41 PDT 2015,Sat Apr 18 22:55:55 PDT 2015,2015-04-19 06:57:36 UTC,Nebraska,83273.00
37M28K1J0RQIIA11R6RV13CUWXKAJ0,A32FN27SSDQ3Q7,3L84EBDQ37FHJNICVFZU7DKJ2UGKKX,Sun Apr 19 10:27:35 PDT 2015,Sun Apr 19 10:29:21 PDT 2015,2015-04-19 18:32:36 UTC,Vermont,25422.00
3CFJTT4SXU344XJX2LUBFBV4I3C7I3,A263PR329EJ7U9,3L84EBDQ37FHJNICVFZU7DKJ2UGKKX,Thu Apr 16 11:04:38 PDT 2015,Thu Apr 16 11:06:13 PDT 2015,2015-04-16 19:07:39 UTC,Ohio,430.10
3DIP6YHAPD5WO6MUG7WQ8WT71ZBE8Y,A37SZ84T6GDN7T,3L84EBDQ37FHJNICVFZU7DKJ2UGKKX,Fri Apr 17 23:57:19 PDT 2015,Fri Apr 17 23:57:44 PDT 2015,2015-04-18 08:02:36 UTC,West Virginia,61652.00
3DR23U6WE6RFMQEIJ57LZSPUFFDTEP,A39YLF16LSEZF5,3L84EBDQ37FHJNICVFZU7DKJ2UGKKX,Sun Apr 19 12:12:36 PDT 2015,Sun Apr 19 12:13:07 PDT 2015,2015-04-19 20:17:37 UTC,Illinois,516144.00
3I33IC7ZWGFICE3TKLL32MQDUNE2AN,A3B0QYA9FDRPXK,3L84EBDQ37FHJNICVFZU7DKJ2UGKKX,Sun Apr 19 14:29:16 PDT 2015,Sun Apr 19 14:29:33 PDT 2015,2015-04-19 22:32:37 UTC,Virginia,397025.00
3K5TEWLKGWO6FNKTKJXRLPB74OWIVP,AGMJCJ660ULYJ,3L84EBDQ37FHJNICVFZU7DKJ2UGKKX,Fri Apr 17 09:23:39 PDT 2015,Fri Apr 17 09:23:53 PDT 2015,2015-04-17 17:27:38 UTC,Alaska,47912.00
3KWTYT0871GR7UDKZVCR979089BL5W,ARO1UXSXU5QLI,3L84EBDQ37FHJNICVFZU7DKJ2UGKKX,Sun Apr 19 21:55:53 PDT 2015,Sun Apr 19 21:56:32 PDT 2015,2015-04-20 05:57:37 UTC,Kentucky,156436.00
3L70J4KAZHZ5FO19HA5KY5HHR69ADU,AYALPYEQ512PP,3L84EBDQ37FHJNICVFZU7DKJ2UGKKX,Thu Apr 16 10:44:37 PDT 2015,Thu Apr 16 10:45:44 PDT 2015,2015-04-16 18:47:39 UTC,Indiana,254861.00
32RIADZISTHWFO4A5ZQIG1HH064S4Q,A39YLF16LSEZF5,3MXX6RQ9EVIXGCQPNFHMWDHMZIW4PS,Sun Apr 19 12:07:56 PDT 2015,Sun Apr 19 12:08:17 PDT 2015,2015-04-19 20:12:37 UTC,Maine,40332.00
336KAV9KYR5J8W1W0RZJ588KX6P2YP,AYALPYEQ512PP,3MXX6RQ9EVIXGCQPNFHMWDHMZIW4PS,Thu Apr 16 11:46:49 PDT 2015,Thu Apr 16 11:47:40 PDT 2015,2015-04-16 19:52:37 UTC,North Carolina,407008.00
345LHZDEDY5RC5DAUQGZLX7Z7ZN3UI,AGMJCJ660ULYJ,3MXX6RQ9EVIXGCQPNFHMWDHMZIW4PS,Fri Apr 17 08:36:41 PDT 2015,Fri Apr 17 08:36:55 PDT 2015,2015-04-17 16:37:37 UTC,California,1846757.00
39GHHAVOMG43GLLKI5H4O0QU4OCJ4O,A1VHFLDO4EPKT4,3MXX6RQ9EVIXGCQPNFHMWDHMZIW4PS,Sun Apr 19 22:50:32 PDT 2015,Sun Apr 19 22:51:30 PDT 2015,2015-04-20 06:52:37 UTC,Oklahoma,160607.00
3LOTDFNYA8CZKLI89LW24UHTV9NFWU,AU3WQKISBW5MZ,3MXX6RQ9EVIXGCQPNFHMWDHMZIW4PS,Sun Apr 19 00:14:05 PDT 2015,Sun Apr 19 00:14:23 PDT 2015,2015-04-19 08:17:37 UTC,Vermont,0.03
3MRNMEIQW6JMB7SDE1UA7JXSLQ9DLW,ARO1UXSXU5QLI,3MXX6RQ9EVIXGCQPNFHMWDHMZIW4PS,Sun Apr 19 22:05:02 PDT 2015,Sun Apr 19 22:05:22 PDT 2015,2015-04-20 06:07:37 UTC,West Virginia,61652.00
3P529IW9KZYJ9R6957P0VJ0DXY1FLB,A1YM1D2H8UFKH8,3MXX6RQ9EVIXGCQPNFHMWDHMZIW4PS,Fri Apr 17 09:10:49 PDT 2015,Fri Apr 17 09:14:58 PDT 2015,2015-04-17 17:17:37 UTC,missouri,276345000.00
3P59JYT76MXNRA22QLCKXRG5IAYT2U,A1VMHE2T0NH4GS,3MXX6RQ9EVIXGCQPNFHMWDHMZIW4PS,Sat Apr 18 10:43:13 PDT 2015,Sat Apr 18 10:43:27 PDT 2015,2015-04-18 18:47:39 UTC,Delaware,57.97
3S06PH7KSSH9L0O9LRCRN4OENJWD1G,ANB51V4Y2O7FR,3MXX6RQ9EVIXGCQPNFHMWDHMZIW4PS,Sat Apr 18 23:01:57 PDT 2015,Sat Apr 18 23:02:18 PDT 2015,2015-04-19 07:02:37 UTC,Kentucky,156436.00
3VD82FOHKR1KC0PWRXFRFUJ4VV3COD,A2L2JF1JIRQHF7,3MXX6RQ9EVIXGCQPNFHMWDHMZIW4PS,Sun Apr 19 22:28:44 PDT 2015,Sun Apr 19 22:29:20 PDT 2015,2015-04-20 06:32:37 UTC,Massachusetts,0.36
31Z0PCVWULSUDBZ8WXTFTIXDTRM7TS,AU3WQKISBW5MZ,3AC6MFV69KVL6SGQPVZ7H0S4EMOZHT,Sun Apr 19 00:06:10 PDT 2015,Sun Apr 19 00:07:05 PDT 2015,2015-04-19 08:07:38 UTC,Oklahoma,0.15
35BLDD71I7ASAD93KNLDLKEX01VZV0,AGMJCJ660ULYJ,3AC6MFV69KVL6SGQPVZ7H0S4EMOZHT,Fri Apr 17 08:58:09 PDT 2015,Fri Apr 17 08:58:29 PDT 2015,2015-04-17 17:02:36 UTC,Maryland,273333.00
35BLDD71I7ASAD93KNLDLKEX062VZD,A39YLF16LSEZF5,3AC6MFV69KVL6SGQPVZ7H0S4EMOZHT,Sun Apr 19 12:12:16 PDT 2015,Sun Apr 19 12:12:36 PDT 2015,2015-04-19 20:17:37 UTC,Pennsylvania,443669.00
36U2A8VAG2CEPC5MPX5N54UEED6YKG,APLQSM4J9E6LR,3AC6MFV69KVL6SGQPVZ7H0S4EMOZHT,Sun Apr 19 02:39:15 PDT 2015,Sun Apr 19 02:39:33 PDT 2015,2015-04-19 10:42:37 UTC,Utah,109777.00
3B4YI393VA9FH96LV0M0E4XNEMJSS9,ANB51V4Y2O7FR,3AC6MFV69KVL6SGQPVZ7H0S4EMOZHT,Sat Apr 18 22:59:38 PDT 2015,Sat Apr 18 23:00:38 PDT 2015,2015-04-19 07:02:36 UTC,Nevada,131233.00
3CP1TO84PUEL68RCPPUMUBAR26K25I,A37SZ84T6GDN7T,3AC6MFV69KVL6SGQPVZ7H0S4EMOZHT,Fri Apr 17 23:40:01 PDT 2015,Fri Apr 17 23:40:38 PDT 2015,2015-04-18 07:42:36 UTC,Connecticut,216174.00
3G2UL9A02EROBDOW0KLMI85Z9I1674,A187PGJ8BQDVR3,3AC6MFV69KVL6SGQPVZ7H0S4EMOZHT,Sat Apr 18 08:25:44 PDT 2015,Sat Apr 18 08:26:05 PDT 2015,2015-04-18 16:27:44 UTC,New York,1.14
3HFNH7HEMIR0EOIH8W3EUQZJ8NPQGJ,A32FN27SSDQ3Q7,3AC6MFV69KVL6SGQPVZ7H0S4EMOZHT,Sun Apr 19 10:31:33 PDT 2015,Sun Apr 19 10:31:47 PDT 2015,2015-04-19 18:32:37 UTC,New Hampshire,60005.00
